x_1,x_2,x_3,Class_label
4.06422417,1.11155889,-34.3880136,0
-18.637359,-23.6923001,-22.4509511,1
12.9975128,2.773183,-5.92538101,0
14.4652969,-4.14143432,28.1799592,0
21.3062842,8.91160959,1.74218037,0
8.367528,6.62517748,-39.974638,1
1.84274355,-9.95706585,2.1612468,0
7.62336379,-6.70773852,11.6774582,0
17.2598063,-11.2508691,68.3204642,1
55.6298725,1.66269739,166.921051,1
46.8952311,-1.4990394,145.384628,1
-2.80061427,-16.6207301,11.114148,1
-6.10262811,-19.2132471,8.6935054,1
8.41103946,-13.7097528,43.4557702,1
16.6189391,-10.9224147,64.4457015,1
12.4392358,-1.01217664,7.36935593,0
4.04674714,-2.57203147,-19.3750421,0
30.529681,-6.8860226,102.83465,1
15.647717,3.31199561,2.33073028,0
29.4082546,5.57535058,47.3861799,0
19.4893693,1.8616109,23.43482,0
25.8132541,11.5842412,8.59160735,0
7.36163167,-14.2985246,41.7236717,1
21.8249575,-9.34912281,78.5558599,1
16.556456,-10.7258919,63.3944009,1
9.50626853,10.3153795,-50.5882701,0
11.5071049,7.74703758,-32.1738408,0
24.4635504,15.9330127,-14.5420761,0
7.56038483,-14.0247243,41.3872509,1
5.78712441,-4.72452142,-3.69147689,0
15.3208455,1.26248412,9.43178943,0
-7.92689432,-12.3960222,-26.4203583,0
7.63905118,12.7512678,-67.9328981,0
-29.8460002,-26.304362,-56.0045501,1
14.9094649,1.71886382,5.93919757,0
57.4709048,2.14391631,172.218606,1
17.7863053,-10.1264833,65.795277,1
31.311569,-5.91418051,101.942232,1
28.0681243,-7.81953611,96.9393124,1
7.11343947,15.6431012,-81.8480775,0
5.74805299,-10.3361814,19.1304684,0
19.1364724,24.4199866,-70.3205467,0
9.65557108,6.86288715,-35.8631027,0
22.4328144,5.2901247,21.017065,0
0.144306715,-16.1109084,20.6524113,1
16.0435232,-10.6424482,61.0278478,1
24.6041266,20.150757,-31.2561105,0
3.0353271,-14.9145076,27.1667859,1
17.1337547,-9.90509139,62.3127447,1
22.1165235,-9.99252859,82.3412131,1
11.1324381,11.1571354,-47.6150993,0
5.00044974,-14.6472156,33.830106,1
23.974873,-8.53921516,83.72702,1
34.2134048,-5.39547808,111.274047,1
4.92195129,8.25354119,-60.243852,0
13.1427977,-0.240008964,6.98526933,0
0.145844842,-16.8793644,23.8048231,1
28.2659087,-7.39373747,95.9767301,1
12.3646564,-12.5536294,54.3298655,1
15.4792513,-17.3726383,86.3561308,0
44.2260201,-1.09663438,133.199794,1
9.95215748,-12.8425746,45.9890949,1
14.3846692,0.800486056,7.62763683,0
17.2855747,2.85523018,10.6666629,0
6.11367676,-14.6888357,38.3951984,1
13.2070909,3.14752797,-6.63073481,0
16.1939323,-2.08957028,26.6030087,0
22.4510632,14.9077019,-18.2887712,0
11.0852011,-12.6556258,49.6965729,1
35.3561923,-4.21380102,110.947209,0
11.1880599,-11.2530046,44.3597844,1
-0.288692772,-16.034677,18.630941,1
-19.5298199,-22.7692444,-29.7534451,1
22.3859147,-8.15154386,75.8670238,1
14.9118169,-11.8815994,61.633751,1
20.8733428,-9.60346226,75.8405309,1
15.8063396,-10.7393373,60.488218,1
8.2713885,-18.1417522,61.0506961,0
9.81043829,-13.327934,47.416869,1
7.05618111,5.7413909,-41.5328947,0
12.2047604,-13.1400744,56.0997645,1
20.6961786,11.4926275,-11.2339637,0
16.7362251,-11.3408916,66.6221087,1
45.3356568,-1.53852799,139.38958,1
7.73234461,-5.39279107,6.72380605,0
-16.92831,-22.5642271,-20.3228847,1
13.6670306,16.7736757,-60.6054615,0
15.9900491,14.1027038,-40.4989497,0
21.2429965,5.0875442,17.1494612,0
9.92735504,-13.4895211,48.5400179,1
61.8849407,4.23013822,181.102133,1
1.67936778,-15.5745138,24.5161742,1
14.7637624,-9.66483287,51.9730237,0
-16.8385322,-23.0867344,-17.8291327,1
-0.210469124,-16.7198216,21.7449767,1
25.6734864,-8.17859348,88.9561162,1
22.1215476,16.0302262,-24.1856242,0
12.3163166,8.7267826,-32.9907512,0
1.26978919,-16.927433,28.4386271,1
-4.23369091,-12.5087778,-11.3790422,0
14.4150893,1.2969135,5.71517068,1
29.0234963,-6.43674122,95.0491653,1
49.4574666,0.028383946,149.245731,1
33.6121692,-6.01310347,111.429334,1
44.1092728,-1.60419929,134.817068,1
6.04687467,4.36216297,-39.8702688,0
14.3369204,17.8079285,-62.1955478,0
12.4957919,-11.8298337,51.8840649,0
-6.25147602,-18.0913927,3.51261671,1
19.2462676,-9.6183199,69.4781613,1
0.612258695,-16.1413351,22.6243228,1
12.87268,-2.18269497,13.8729928,0
27.0952645,-7.64564383,92.3867769,1
28.574641,-5.63399844,89.9904973,1
-12.6253308,-20.6217041,-11.2894197,1
22.5089147,16.9961238,-26.6111538,0
13.2278134,13.9157969,-50.6381584,0
15.8042692,8.13219266,-16.7868976,0
27.905513,5.9268374,40.0146937,0
-19.4803499,-22.4394017,-30.908649,1
49.2555788,0.223663364,147.649194,1
30.3003865,-6.98944104,102.352898,1
23.3102229,4.20618096,28.9188709,0
4.85412084,-21.0670178,59.5374608,0
57.4171328,3.61092842,165.999846,1
38.7880751,-3.32242559,120.845631,1
8.59321508,7.4240624,-42.3546204,0
13.5445921,-9.47512795,46.3833858,0
55.9367336,2.31467848,165.462998,1
-4.87012682,-18.2416979,9.58117121,1
-12.533185,-20.167586,-12.7849812,1
31.7042437,19.2713698,0.373542903,0
12.4894547,-12.1482575,53.1627909,1
25.0409687,-8.04304423,85.9041391,1
19.9062163,12.3394541,-17.8197141,0
35.0405846,-4.32722519,110.165685,1
1.80311009,10.9212087,-83.4785023,0
7.98240342,-13.6820894,41.6503804,1
20.488862,-9.29432875,73.0570109,1
30.6911457,-7.09963016,104.346652,1
23.6647873,-6.00945028,72.145113,0
27.414195,-0.633344758,64.9349026,0
60.3577788,4.31583687,174.722477,1
8.57674375,-0.77034868,-8.86872973,0
5.81972825,-15.7308448,41.5011445,1
-2.03761765,-17.7134222,18.6001092,1
14.3750755,-11.2576041,56.9599924,1
14.7300685,-11.3123019,58.5853507,1
10.2191801,4.89099544,-25.5644988,0
33.618768,5.37815331,64.8154145,0
28.1977923,-6.47372114,91.9409441,1
8.04083072,5.37821139,-36.1588053,0
9.12150134,-13.2885144,44.5357554,1
-8.65352504,-6.75701561,-52.3770315,0
13.9792508,16.562094,-58.5066179,0
17.377679,-14.6729649,82.7971013,0
6.30415765,-14.2161446,37.2117893,1
21.6408447,12.3621516,-11.0648564,0
-1.54424433,-17.082195,17.9633237,0
19.9519544,-9.53880483,71.9384361,0
-14.5895505,-22.1082651,-12.9570426,1
13.9827389,-2.23720355,18.4783489,0
11.359106,6.56960286,-27.9372476,0
11.6748359,4.37969106,-17.7245417,0
14.5491097,-12.4669181,62.598401,1
30.9097606,-5.46272248,98.507579,1
10.3429804,-13.7214806,51.1305084,1
6.63446778,5.88542632,-43.7874254,0
12.1039917,7.51665731,-28.8742506,0
22.1425955,-8.98009121,78.2988485,1
20.3525198,-6.42926421,60.7881515,0
-20.1339534,-23.6021091,-28.7283295,1
1.98387455,-16.2476156,28.4741995,1
12.6179988,7.31169512,-26.0059153,0
17.0641441,-10.6847846,65.2302922,1
-1.87366555,-3.98535449,-36.9603848,0
30.3624947,21.2178946,-12.8930614,0
8.2364447,-13.0109929,39.9055442,1
17.5631495,11.2283527,-22.5201799,0
12.6833786,23.8147187,-93.3172274,0
48.0655692,-1.11741509,148.44226,1
20.5778481,5.83591723,11.4595432,0
16.6960026,1.25630733,14.8857851,0
14.0304154,-11.4946417,56.5698973,1
12.6954489,-12.00971,53.40873,1
21.5125744,15.264242,-23.4534475,0
5.45531757,-14.962217,36.9155178,1
26.7695975,-7.4885567,90.4579695,1
21.6966934,-8.37238123,74.0503749,1
16.1583513,-10.3308484,60.2053512,1
16.1240641,16.9969656,-51.8200647,0
12.7277996,-11.843922,52.8576438,1
3.68655238,-14.4197392,27.711864,0
28.4883948,-6.98513991,95.1820907,1
29.6240884,-6.22388461,96.5486088,1
6.66888468,0.605541307,-22.0337785,0
14.3512196,-12.2225906,60.8168243,1
19.2499408,6.1271818,5.02482188,0
9.23949005,12.6866331,-61.3502098,0
39.5525788,-2.53640415,120.645402,1
38.5257068,-3.55539329,120.763735,1
17.783616,3.42704434,10.2915639,0
36.0985438,-4.79949963,116.275853,1
12.0426732,16.9801743,-67.8634154,0
32.7118196,15.8148221,18.5035188,0
-23.0932228,-24.0546525,-38.5577546,1
21.4637717,9.49637347,-0.030343523,0
26.7829163,6.52355093,33.1398573,0
10.0921844,-14.323149,52.6038918,1
-15.9861391,-21.263981,-21.9271608,1
-12.1053247,-17.3425683,-22.6625731,0
-1.96264991,-17.389019,17.567834,1
37.9778693,-2.42911322,113.989635,1
9.66395301,-1.51279679,-1.53690145,0
6.86871712,-14.4027,40.2043259,1
53.4786807,0.852673349,161.74533,1
-5.69957288,-19.2696126,10.5154268,1
13.7256972,-10.7312452,52.2413371,1
-1.58074157,-17.4424186,19.2941305,1
15.0840053,8.68863468,-21.9085592,0
55.96118,1.7190169,167.998361,1
20.8901993,10.2596704,-5.41985093,0
18.329311,13.3025494,-27.988125,0
9.61263829,-0.373412616,-6.40453186,0
-3.63033975,-17.8074948,12.6976906,1
19.4241523,11.8990289,-17.9194953,0
24.0625121,-8.23819609,82.8405106,1
4.72514543,-14.6953289,32.9402812,1
16.7685622,5.41890473,-1.87096722,0
14.4583482,9.29201394,-26.8489203,0
13.1878966,-7.51984977,36.969636,0
11.517406,6.44425489,-26.7991064,0
18.6765848,8.58606453,-7.30617926,0
1.57268126,-14.8454638,21.1100104,1
-9.66124604,-19.9030255,-2.53063977,1
22.5832832,17.8825391,-29.9468773,0
18.8812335,9.21153583,-9.05919624,0
31.3838012,-6.08097717,102.910309,1
-7.87015057,-18.2084439,-2.3981716,1
25.9521716,5.90058728,32.4109688,0
15.6336902,2.46869303,5.72814585,0
-7.29328549,-19.2061914,3.9642608,1
0.487089507,-16.0409484,21.7191727,1
5.58717693,-14.861098,37.0220408,0
8.4269138,-13.9982934,44.6998282,1
-0.899674967,-6.96335451,-20.922343,0
15.494307,21.3805567,-72.2541803,0
39.4516899,-3.99343037,126.212721,1
9.34902301,-13.089124,44.6175653,1
36.9413005,-4.54775305,118.57206,1
26.4701243,-7.83930581,90.7118349,1
21.3883556,9.62223724,-0.84339587,0
-4.2285811,-17.4634225,8.92725624,1
6.40857271,2.26052583,-29.8375233,0
-7.3237532,-19.1579498,3.64646472,1
17.6261122,-9.35903701,62.0206775,0
9.58916149,-13.4822194,47.1750357,1
22.5147006,11.0914962,-2.4126087,0
2.96213818,-21.7146785,54.7202436,0
39.3102873,-3.73566582,124.599123,1
9.84720736,5.87134078,-31.0468271,0
28.4111891,-6.10058789,91.2556263,1
-8.10752274,-19.3780942,1.4537304,1
16.1291665,-13.662085,73.7294389,0
15.054372,-11.206383,59.4319328,1
16.529885,-11.2920428,65.6075352,1
34.0902731,-4.04307103,105.250711,1
29.1108153,-6.46119594,95.4940008,1
14.770025,12.6773674,-39.4793886,0
-0.435162671,-17.5572241,24.2865863,1
13.1827667,25.2704205,-97.3059687,0
6.48435955,-14.0780326,37.3576911,1
3.73877397,-4.98916215,-10.6942107,0
36.7402427,-3.61937866,113.977241,1
-0.0449198381,-16.6267026,22.0172522,1
43.2960238,-2.11704345,133.706378,1
7.87249382,-14.1118845,42.9762287,1
-9.1002236,-19.6760271,-1.24530702,1
19.8423218,0.803258754,29.1614509,0
32.5270913,-6.07319017,107.391791,1
18.7709219,19.8929406,-53.2282488,0
8.00861399,-15.0839041,47.4933936,0
14.2048033,9.97230749,-30.6352095,0
3.46575052,-1.9512729,-24.2102541,0
61.0537906,3.84372709,179.403112,1
4.62805158,-14.3623991,31.1938478,1
20.6157849,5.68786697,12.2154782,0
5.64460307,-14.2031298,34.5547794,1
41.9159501,-2.66494427,130.501569,1
23.6220372,4.07246978,30.6972819,0
-0.484361762,-8.36826488,-13.5305951,0
3.90883786,-15.2111549,31.8297255,1
8.63569747,-3.63418591,3.0895983,0
36.6532304,-3.95132903,114.992868,1
12.8906557,-11.7136715,52.9672574,1
20.8954797,15.2441037,-25.8070978,0
13.3881551,0.106237394,6.5362075,0
21.7905194,2.45045115,30.1081394,0
15.5395716,-4.74644837,34.8980204,0
10.2741348,-13.5715632,50.2449101,1
12.9333252,-2.84118569,16.8085035,0
-9.79455875,-19.5072734,-4.67727209,1
14.8371966,-17.4361757,84.0816381,0
-2.57159412,-17.922857,17.3496338,1
10.3639069,0.697189742,-7.8221872,0
17.5095735,-11.7526236,71.3608361,0
48.9756753,-0.322252264,148.779397,1
17.6080161,8.38943209,-10.7194813,0
15.9457,-11.1350776,62.6586762,1
22.7172684,3.74763625,28.4555149,0
31.6738453,-6.15808618,104.371028,1
11.1326642,6.08784459,-26.858677,0
20.7244162,5.80989926,12.1446769,0
1.83299494,-12.034555,10.6287621,0
41.1218507,-2.35201736,126.085467,1
13.0622024,15.4032151,-57.3819743,0
9.99635379,-4.22421997,10.8768742,0
-0.989964737,-22.2501295,41.3108653,0
28.5653395,16.3432548,-0.0291304738,0
32.0481789,-5.94043901,104.957657,1
28.7145789,-7.46424882,98.0366441,1
15.0735735,-10.9613306,58.5044001,1
1.04075066,-16.2897121,24.9233896,1
8.59155936,-13.1939247,42.0564195,1
29.1459551,19.2044611,-9.4518601,0
31.7219791,-4.82424737,99.099822,1
52.7389056,1.66220232,155.510413,1
18.6422159,-10.4036127,70.3088229,1
34.2683989,-4.61950023,108.31401,1
26.1952424,-7.99510354,90.2645768,1
47.7413223,1.003459,138.478597,1
4.15311717,9.32706138,-67.6743613,0
37.5010896,-4.37079968,120.057427,1
34.5768728,-4.74005877,110.025383,1
3.23116361,-16.069289,32.6679866,1
-0.37369326,-10.6970497,-3.55881298,0
40.7322959,-3.35185245,128.641312,1
19.0486265,4.9487326,9.05509567,0
12.5583361,-12.7849683,56.041641,1
0.0128259691,-16.5579727,21.9638098,1
8.12632815,-13.279146,40.5687543,1
34.2432739,-5.24309191,110.768036,1
26.4967274,13.7960192,2.23392607,0
10.3727295,-8.79621089,31.0820942,0
19.1184789,-10.0245011,70.6367442,1
30.1732984,1.39043017,67.5409361,0
20.9894101,9.60355697,-2.3418286,0
9.00508824,-3.14383101,2.54014945,0
1.33268519,-7.13900235,-11.3904919,0
-0.561122809,-16.7897338,20.6469478,1
11.2934087,18.6102956,-77.4955982,0
23.4442425,14.1826738,-11.3994688,0
30.8020514,8.79212611,39.7178144,0
36.5850259,5.45738873,76.2008876,0
-4.38233121,-18.5442076,12.7454265,1
14.4052177,13.8630675,-45.774228,0
-30.7869336,-26.9789353,-56.9571215,1
29.9384431,-6.25179028,97.9038423,0
18.8386233,-10.3651847,70.9268418,1
43.9701328,-1.6720772,134.545702,1
33.6326924,-5.01925951,107.441193,1
16.2340011,-5.18071402,39.417461,0
14.9140923,-11.4144927,59.7302276,1
9.26018824,-13.7616712,47.0205265,1
1.19964665,7.59112413,-72.2262105,0
2.40936828,-0.477185055,-34.4159871,0
3.36510904,16.2742853,-99.2296542,0
29.5645775,-6.61872631,97.9303042,1
20.3057583,14.6233614,-25.5935941,0
17.9558271,-4.54678594,43.6191773,0
8.62663109,-2.18459714,-2.88133937,1
12.5978502,21.3084029,-83.3930942,0
36.4740056,6.04880692,73.3411305,0
15.5463626,5.29082811,-6.17145005,0
-0.325327037,-5.98514835,-22.6601242,0
3.37809008,-12.1680811,17.2750367,0
17.1757793,-2.73587067,33.1252347,0
34.2598035,-4.90869672,109.464154,0
3.12976467,13.1598246,-87.4069821,0
52.4204687,0.847380542,157.589499,1
16.2401207,-4.5749686,36.9614762,0
4.24440138,-14.1540299,28.8261725,1
7.37271025,-4.14582467,0.198541762,0
19.1325069,-10.7082157,73.4915003,1
19.3670288,3.76440107,15.1611382,0
45.7556416,-1.46456136,140.744707,1
9.56212568,-10.8348158,36.2288684,0
9.09936936,-13.2832579,44.4268629,1
16.1905741,10.77419,-26.0791856,0
16.1761637,-9.73961939,57.8549613,0
15.157535,-11.7357463,62.0065957,1
10.7178575,-5.50981384,18.9888446,0
20.7855788,2.07806475,27.6656231,0
65.1975576,5.68757099,188.212083,1
12.7788255,2.92747037,-7.42040124,0
7.17600645,-14.3646581,41.2616541,1
12.1493303,1.88925258,-5.65461527,0
27.0954892,-6.82564147,89.0302743,1
-7.91217555,-15.3216726,-14.3835709,0
21.8960107,0.953199013,36.6548847,0
0.934335477,-15.7928666,22.4690274,1
-10.3659059,-20.6005247,-2.45660766,1
15.6533597,0.432502011,14.1427054,0
9.48720674,3.87534475,-24.2956636,0
34.8218799,-3.30662937,105.123613,1
4.76319267,-5.24968154,-5.58345307,0
27.8235899,-7.24562568,93.6241653,1
-36.8087671,-28.3793457,-74.9957122,1
25.9495334,-8.87005932,92.8769807,1
15.2624209,11.6815625,-33.4583693,0
17.0997765,-10.2663436,63.6577076,1
-34.3645027,-27.9772913,-66.9926509,1
30.0940363,12.2308157,22.8435318,0
13.1387153,7.39993581,-24.3115733,0
32.1524827,-5.95762991,105.439803,1
3.31096557,-12.5576686,18.6051628,0
17.631263,-10.8641688,68.2035706,1
10.7400005,5.45926905,-25.8351767,0
15.0130725,-11.0325086,58.556989,1
28.6351737,8.05756988,34.1711766,0
-4.93037794,-17.87787,7.85367366,1
54.0368019,0.777797713,164.255192,1
15.8805716,-2.29330379,26.2001147,0
20.0651449,9.06390895,-3.78103259,0
19.2543051,3.34554823,16.4310755,0
18.9650412,15.325615,-33.7616238,0
17.9666767,5.37405022,3.04247854,0
9.09819538,-13.6082649,45.7529262,1
6.36475477,-16.1428325,45.3395734,1
14.520385,5.32370775,-10.3563213,0
28.7942077,11.7872225,19.5284334,0
12.5041609,2.69411452,-7.54925013,0
33.6411851,-4.63769245,105.912445,1
12.3759313,-4.0346094,19.4943935,0
7.87811653,-13.8136416,41.7773101,1
21.8016868,-8.76451484,76.0703954,1
2.26518178,-17.7016705,35.5381483,0
6.42554668,10.8112664,-64.7803728,0
-3.41803035,-17.3415674,11.6281468,1
26.8923159,-7.59414007,91.3747219,1
8.17843846,11.0926335,-59.0125047,1
16.1817938,-9.84834789,58.3223615,1
-3.70175198,-17.9162137,12.8609117,1
22.817062,15.8863864,-20.8510106,0
16.8097776,-10.4403684,63.2254008,1
10.8435974,2.36693657,-12.7650678,0
10.1494318,8.84416896,-42.0255814,0
21.9175555,-8.92843313,77.1989517,1
0.870430249,-12.4626604,8.58166728,0
19.2035873,5.39979689,7.82001201,0
21.7081499,-9.91459079,80.4099714,1
18.0499848,12.7536739,-26.8435234,0
19.0914925,8.71439041,-6.19366183,0
30.4304906,-7.32701097,104.248644,1
34.1381186,-5.02804796,109.472446,1
3.06693569,-14.7124258,26.46417,1
17.974964,-10.2759309,67.1519378,1
43.7863755,-0.819457776,130.329348,1
19.2275242,7.73753822,-1.65705964,0
27.3482534,-7.97296667,94.72568,1
39.2222997,-2.60985132,119.642279,1
28.9600593,11.0958467,23.013911,0
13.8968319,14.1108354,-48.7956338,0
10.8149259,-3.47561221,11.0432763,0
-10.3025073,-21.0091008,-0.533469261,1
-0.686195217,-17.4570464,22.8854214,1
5.5383729,-0.165588669,-23.3394101,0
30.2409178,-6.47260279,100.002008,1
0.489490349,-16.3521579,23.0028561,0
17.2903267,-0.684339403,25.1777143,0
9.24106853,-13.3294409,45.175339,1
12.2224689,10.5924856,-41.0001039,0
33.5996041,-5.351088,108.669198,1
9.05039425,-1.18662175,-5.29452628,0
10.2717892,-12.9244985,47.5863307,1
40.4289871,-2.79918502,125.181118,1
18.5239743,-2.18802202,36.2044093,0
-0.0132969968,-16.2564527,20.626151,1
37.8325665,-3.60089496,118.213726,1
-6.08873587,-18.3634078,5.26879526,1
-13.6024214,-21.0727428,-13.2999614,1
-2.15041949,5.77283234,-78.00651,0
45.2738424,-0.819947146,136.203423,1
10.1186542,4.99791375,-26.3991074,0
21.0048961,3.60851021,22.2652186,0
12.7153591,-8.43181978,38.8381391,0
8.2833789,-13.9864944,44.084886,1
21.918483,-8.67409373,76.1612546,1
16.9580476,-10.9181382,65.7668902,1
21.8640309,-8.76719773,76.3274957,1
21.109855,-9.77754765,77.486979,0
52.7684459,1.02642515,158.230133,1
6.45558413,-14.6341936,39.5212212,1
24.8525842,11.8736348,3.61428934,0
12.5676936,-13.1165492,57.436195,1
6.56576776,6.77613869,-47.7055344,0
16.2387062,16.8320267,-50.6921722,0
-4.19143777,-17.7685558,10.3232144,1
-19.5275431,-23.9215908,-25.0263298,1
12.4719268,1.3857807,-2.31970379,0
-6.58893917,-19.333889,7.26764797,1
9.28106193,-3.2132785,3.91395376,0
4.66594846,-15.6183322,36.4857022,1
22.2634278,21.6794852,-46.7556557,0
23.7323376,12.4102257,-3.00510555,0
31.8587467,-6.37813039,106.001904,1
20.1768637,-9.39866034,72.2525073,1
19.3170146,2.32323317,20.8643652,0
17.168689,7.05670263,-6.99713043,0
-28.9638805,-27.1250468,-49.162024,0
-12.7403307,-20.7288586,-11.3046748,1
3.89208307,-14.1851112,27.5625844,1
35.5382927,-4.43026002,112.552349,1
22.2989427,10.6829806,-1.59174376,0
16.2106534,-10.9052748,62.7637357,0
23.7950698,-8.33978977,82.2006906,1
-0.463121283,-16.8368054,21.2265566,1
3.78527859,6.96148842,-59.4409566,0
20.5092935,-10.3249519,77.3574162,1
14.8276795,3.83697183,-3.05597489,0
22.4981237,15.5873491,-20.8857145,0
9.93091202,-12.0721225,42.7507117,1
13.586422,-11.9514793,56.6876054,1
44.8941126,-1.10132324,135.85642,1
16.4842631,12.8603096,-33.461126,0
6.57009869,4.27197432,-37.4354728,0
11.263133,-3.73710992,13.8833298,1
12.2483326,2.47302854,-7.65397614,0
-13.8752092,-21.0256428,-14.5696902,1
26.3702683,7.96223434,25.6203517,0
18.2334449,-2.30801887,35.548798,0
15.9243847,1.43123793,11.1234403,1
1.77362859,-16.1540142,27.2609735,1
36.2569874,-4.7946612,116.881531,1
29.7360117,-7.52817757,102.3307,1
17.3810917,-6.5267384,49.4569445,0
-36.5870655,-29.0378478,-71.4243525,1
3.84740071,-14.9285772,30.4302137,1
38.2110723,-3.30952718,118.514987,1
-12.6471802,-20.7837087,-10.7123685,1
11.8263994,6.98935346,-27.8111266,0
13.0668431,-12.4196859,56.5534733,0
-0.0319012681,-16.5953741,21.940375,1
15.8222386,-5.64300705,39.6847435,0
23.1387416,4.42554475,27.3437587,0
-12.848432,-20.6388433,-12.099982,1
17.833703,-10.6788209,68.243861,1
4.74070611,-14.3200591,31.4652184,1
7.23332919,-13.382533,37.4667679,1
21.6188008,2.91680254,27.520833,0
20.2870806,3.66951923,19.1817061,0
18.5070877,0.0910838695,26.8062535,0
4.23728561,-16.7159071,39.2873434,0
31.5776444,6.34289538,52.8076675,0
17.0320262,-10.2814445,63.4520784,0
-30.7815719,-27.4901206,-54.8429757,1
49.1730959,0.332325401,146.878674,1
-1.58822686,-17.160904,18.1119571,1
21.0530741,22.6793885,-55.6277367,0
-3.90014787,-17.7071495,11.221719,0
32.5573237,-5.6680406,105.852309,1
