# x_1,x_2,Class_label
-9.03138661e+01,-5.28013419e+01,2
3.49483263e+01,6.96410469e+01,0
-6.82376817e+01,-7.36064050e+01,2
-9.10823518e+01,-4.90874060e+01,2
-7.57540305e+01,6.66399094e+01,1
2.31667390e+01,6.03223012e+01,0
1.56656875e+01,5.17116579e+01,0
-8.14023764e+01,4.81994469e+01,0
-9.30838944e+01,5.98880106e+01,1
-8.70380736e+01,-5.31002266e+01,2
-7.81697899e+01,-6.60213410e+01,2
-7.78195097e+01,6.44247588e+01,1
2.33286225e+01,5.55800421e+01,1
-7.60997120e+01,6.02585215e+01,1
-8.97089474e+01,-5.32187160e+01,2
2.75348944e+01,6.50279162e+01,0
3.01309863e+01,6.35872109e+01,0
-6.91944112e+01,-7.20051103e+01,2
-9.21670686e+01,5.75153858e+01,1
1.95752601e-01,3.99789655e+01,0
1.69355215e+01,5.60032812e+01,0
2.45507605e+01,5.92126147e+01,0
-7.29288492e+01,-6.84392322e+01,2
-8.79913105e+01,-5.57872217e+01,2
-9.98826202e+01,4.59067922e+01,1
1.48067469e+01,5.15939934e+01,0
-9.91106011e+01,3.58528230e+01,1
2.19460853e+01,6.34697487e+01,0
-7.66378625e+01,6.18296944e+01,1
1.22921247e+01,4.76573253e+01,0
-7.32646516e+01,7.36224653e+01,1
8.08462725e+00,4.33531039e+01,0
2.34344300e+01,6.17819142e+01,0
-6.91345683e+01,5.20374782e+01,1
-7.64720596e+01,6.50647809e+01,1
-7.54619889e+01,6.96576817e+01,1
-8.29480224e+01,5.78242377e+01,1
2.27263171e+01,6.10296782e+01,0
-6.42677198e+01,-7.91840941e+01,2
-1.07207885e+02,-3.81659186e+01,2
2.80532137e+01,6.75684463e+01,0
-9.59087631e+01,-5.01738189e+01,2
1.38283034e+01,5.05157472e+01,0
-1.03948858e+02,4.65699201e+01,1
-7.62217415e+01,-6.69463997e+01,2
-9.67415862e+01,-4.74665686e+01,2
-7.76026765e+01,-6.42674451e+01,2
-8.49950627e+01,5.06152511e+01,1
-1.06480372e+02,-3.66250374e+01,2
2.31601334e+01,5.59673938e+01,0
-8.01493832e+01,5.43783073e+01,1
-8.96373500e+01,5.97168924e+01,1
2.51542177e+01,6.33594148e+01,0
-9.65291130e+01,5.37329379e+01,1
1.43130205e+01,5.69657097e+01,0
1.25356379e+01,5.07116587e+01,0
1.62871987e+01,5.62683330e+01,0
6.02763413e+00,4.35735739e+01,0
-9.56018224e+01,-4.64272100e+01,2
-7.06090837e+01,7.55120750e+01,1
-6.27904366e+01,-7.84197174e+01,2
-9.25903106e+01,-4.85746429e+01,2
4.97764834e+01,8.06929735e+01,0
1.81341668e+01,5.68815410e+01,0
2.15556331e+01,6.04005549e+01,0
-8.26459536e+01,-6.01478327e+01,2
-7.97363001e+01,6.43671503e+01,1
-4.30842655e-01,3.85017534e+01,0
1.54229816e+01,4.76801893e+01,0
1.18956743e+01,5.52030495e+01,0
-7.43403856e+01,-6.46878766e+01,2
-9.37392465e+01,-4.52019177e+01,2
3.26662270e+01,6.92245024e+01,0
-6.29453624e+01,-7.63526303e+01,2
-1.68788701e+00,3.79587104e+01,0
-9.51027378e+01,-4.64469294e+01,2
-1.03714047e+02,-3.95052260e+01,2
-1.09125261e+01,3.43479326e+01,2
5.62404123e+00,4.02291534e+01,0
-8.73591682e+01,5.45747439e+01,1
-7.64278242e+01,6.37134981e+01,1
-7.17127651e+01,-7.04461732e+01,2
-8.87162493e+01,-5.39879922e+01,2
-3.84698543e+00,3.65885867e+01,0
3.23072789e+01,7.09975984e+01,0
-7.37795550e+01,-6.89706130e+01,2
-7.90712421e+01,5.14307479e+01,1
-7.97916231e+01,6.90579863e+01,1
-7.26460828e+01,-6.99995049e+01,2
-5.93781596e+01,-8.42760765e+01,2
-7.66608519e+01,5.61605448e+01,1
-8.01067619e+01,6.09455865e+01,1
-8.96335318e+01,5.50161706e+01,1
-7.13290559e+01,-7.26590204e+01,2
2.24068305e+01,6.19357150e+01,0
2.48947130e+01,6.49893024e+01,0
-8.41663880e+01,-5.70067558e+01,2
-1.00021341e+02,-4.23454311e+01,2
2.59000662e+01,5.74063014e+01,0
-8.18644907e+01,-5.99599115e+01,2
-8.97361987e+01,5.06231520e+01,1
-8.85115759e+01,4.60357843e+01,1
-9.54888336e+01,-4.94809894e+01,2
-9.87090850e+01,-4.63076088e+01,2
-8.80824134e+01,-5.73837531e+01,2
-7.09086727e+01,-7.16010979e+01,1
-8.17650404e+01,-6.05383870e+01,2
-7.44611084e+01,-6.59029556e+01,2
-9.27395095e+01,5.87609782e+01,1
-8.76068548e+01,4.57201747e+01,1
-8.56663336e+01,6.03667531e+01,1
-8.97424794e+01,4.66224191e+01,1
-7.08601988e+01,7.55259390e+01,1
-7.18636960e+01,7.02640585e+01,1
-8.33811276e+01,-5.68735457e+01,2
-6.88791374e+01,7.03162780e+01,1
-8.40419390e+01,6.29759868e+01,1
-7.13434642e+01,5.78704006e+01,1
-8.55419094e+01,-5.73692061e+01,2
3.11165210e+01,6.82125804e+01,0
-7.33404024e+01,6.42134879e+01,1
-7.52787491e+01,-6.56018243e+01,2
-7.65866984e+01,7.60409307e+01,1
-7.40163825e+01,5.36447661e+01,1
3.49927656e+01,6.89288908e+01,0
-9.01840138e+01,-5.25589238e+01,2
-6.26120310e+01,-7.77257149e+01,2
-6.54298661e+01,-7.38859303e+01,2
-7.58971311e+01,7.42030442e+01,1
-7.60731536e+01,-6.63322758e+01,2
-8.26862515e+01,-6.10688943e+01,2
-7.80520424e+00,3.04394126e+01,0
-7.06720788e+01,-7.11341752e+01,1
-8.27513280e+01,4.87824739e+01,1
-7.24591830e+01,6.88061006e+01,1
1.26211282e+00,4.16345692e+01,0
2.56320726e+01,6.50513410e+01,0
-7.33661747e+01,-6.81494041e+01,2
-8.36799220e+01,-6.21084669e+01,2
1.90009854e+01,5.44850443e+01,0
2.40329986e+01,6.00225817e+01,0
-8.91090391e+01,6.12515126e+01,1
-8.35885271e+01,6.59713720e+01,1
2.28651935e+01,5.43543834e+01,0
-1.03465553e+02,-3.84812958e+01,2
2.42146916e+01,6.07105245e+01,0
-8.16375234e+01,6.30056930e+01,1
-8.67463592e+01,5.19862372e+01,1
-8.53658051e+01,6.58853638e+01,1
-8.52333074e+01,4.99254688e+01,1
1.88672615e+00,4.27541314e+01,0
-7.47302547e+01,-6.72965763e+01,2
2.42413768e+01,5.96468038e+01,0
1.37271149e+01,5.07417974e+01,0
1.86783634e+01,5.85915786e+01,0
1.15001773e+01,4.97628826e+01,0
-7.80119893e+01,-6.43719607e+01,2
4.21984109e+01,8.19288289e+01,0
-7.34917288e+01,6.83434985e+01,1
9.78274539e+00,4.87369747e+01,2
-9.45039015e+01,5.10630464e+01,1
-9.24537608e+01,5.52230743e+01,1
-9.86645302e+01,-4.34201245e+01,2
-6.33014803e+00,3.74465107e+01,0
4.61114472e+01,8.11151660e+01,0
-8.25777327e+01,-6.09050412e+01,2
7.19085066e+00,4.76778233e+01,0
-7.79668687e+01,6.73869635e+01,1
-9.79022031e+01,5.07051429e+01,1
-8.95483544e+01,-5.39798435e+01,2
-9.74703475e+01,4.83682726e+01,1
-1.02361148e+02,-4.33833830e+01,2
-9.08978712e+01,-5.16066979e+01,2
1.22919890e+01,4.89257818e+01,1
-9.15401115e+01,4.57728720e+01,1
-6.52526147e+01,-7.74468551e+01,2
-7.81542672e+01,-6.63645718e+01,2
-8.80560660e+01,5.44258630e+01,1
-7.61724079e+01,-6.80734866e+01,2
-6.86630752e+01,7.66663447e+01,1
-9.72045218e+01,-4.45092313e+01,1
-8.95676099e+01,-5.32343498e+01,2
-8.89875968e+01,-5.42043707e+01,2
-7.29486742e+01,-6.55180071e+01,2
-7.59825987e+01,6.59510582e+01,1
-9.11225840e+01,5.26005820e+01,1
-7.04826441e+01,7.08821331e+01,1
-7.98992527e+01,-6.43581582e+01,2
-8.07368226e+01,-6.36637162e+01,2
2.39390611e+01,6.11312408e+01,0
2.32304106e+01,5.85151641e+01,0
2.20442392e+00,3.85769986e+01,0
-8.75695230e+01,3.95221939e+01,1
-9.78459336e+01,5.76185467e+01,1
2.12293910e+01,5.77628790e+01,0
-7.17749938e+01,7.12692574e+01,1
-7.75743276e+01,4.86242450e+01,1
-1.06413817e+02,-3.80198603e+01,2
-7.93312632e+01,-6.29658867e+01,2
1.79394276e+01,4.98533282e+01,0
-9.27138629e+01,-5.05741304e+01,2
3.32469596e+01,7.17103990e+01,0
-7.94954194e+01,5.50684282e+01,1
-9.30816156e+01,-4.86581115e+01,2
-9.27879115e+01,4.98324023e+01,1
-1.04595199e+02,3.49652082e+01,1
2.40985949e+01,5.78489081e+01,1
-7.69682503e+01,6.12160336e+01,1
6.40364704e+00,4.72841467e+01,0
-1.01546087e+02,4.02604450e+01,1
9.32070609e+00,4.62825075e+01,0
3.34447576e+01,6.87212537e+01,0
2.19060621e+01,6.00785282e+01,0
-7.81625400e+01,-6.49778225e+01,2
2.35708712e+01,5.77921381e+01,0
-9.80262272e+01,5.53857187e+01,1
5.14369093e+00,4.62037859e+01,0
-1.00833443e+02,-4.30943446e+01,2
-1.02619332e+02,-4.29281678e+01,2
-1.04506354e+02,4.11210428e+01,1
-7.85661625e+01,-6.38139550e+01,2
-7.88896087e+01,-6.36912815e+01,2
2.85129719e+01,6.48602829e+01,0
-1.09063139e+02,-3.88032196e+01,2
-6.66280480e+01,-7.46965926e+01,2
-9.07624013e+01,5.10202056e+01,1
-7.24374140e+01,7.19895729e+01,1
-9.39940708e+01,5.31241608e+01,1
-8.52961643e+01,-5.49962957e+01,2
2.22246846e+01,6.09055020e+01,0
-1.06004713e+02,4.35019654e+01,1
-8.65322301e+01,-5.66747117e+01,2
-6.76976932e+01,-7.14588017e+01,2
-8.04571813e+01,5.78523907e+01,1
-7.36812126e+01,-6.77653900e+01,2
-5.88633591e+01,-7.89379783e+01,2
3.81584746e+01,7.08726905e+01,0
-7.37142311e+01,6.87149360e+01,1
1.38244302e+01,5.31626062e+01,0
-6.99555373e+01,-7.10244770e+01,2
-8.71729528e+01,6.02621246e+01,1
1.69601632e+01,5.42884245e+01,0
-1.15205224e+02,2.34738062e+01,1
-1.04621205e+02,4.77556777e+01,1
-8.74626083e-01,3.52226071e+01,0
-7.82120328e+01,5.38113250e+01,1
-9.19715819e+01,5.43758337e+01,1
1.19111805e+01,5.17864356e+01,0
1.86545311e+01,6.12773568e+01,0
-6.69079425e+01,-7.28823454e+01,2
-6.38786087e+01,6.07819752e+01,1
-7.10164588e+01,6.68173229e+01,1
1.60932096e+01,5.69165070e+01,0
2.19191207e+01,6.34761299e+01,0
2.32042680e+01,5.70077520e+01,0
-8.88925822e+01,-5.57753328e+01,2
-9.16269486e+01,-5.19832087e+01,2
-8.35101885e+01,-5.66160916e+01,2
-8.54944682e+01,-5.78095341e+01,2
-7.90069111e+01,-6.02244602e+01,2
-7.14374550e+01,-7.16653688e+01,2
-1.02466034e+02,-3.95004324e+01,2
3.25499956e-01,4.04031265e+01,0
1.83395873e+01,5.78230858e+01,0
2.79411328e+01,6.31470133e+01,0
2.19212941e+01,5.65174641e+01,0
-7.30006662e+01,-6.86482063e+01,2
1.73210538e+01,5.22305511e+01,0
3.07933848e+01,6.68744547e+01,0
1.67706966e+01,5.20078491e+01,0
-8.41330752e+01,5.68582417e+01,1
-8.57282529e+01,6.73253734e+01,1
-8.26465030e+01,-6.12832874e+01,2
-8.30952459e+01,5.67123156e+01,1
1.03372064e+01,4.93746669e+01,0
3.28734381e+01,7.13451611e+01,0
1.56676373e+01,5.46299207e+01,0
-9.33767911e+01,-4.89087398e+01,2
-1.00964408e+02,-4.28213268e+01,1
-9.01477510e+01,5.45513695e+01,1
4.77718052e+00,4.47460529e+01,0
-7.87224875e+01,6.60455092e+01,1
4.76090744e+00,4.57340384e+01,0
-9.30050986e+01,-5.17166544e+01,2
-8.15116140e+01,-6.02486757e+01,2
-8.60167766e+01,5.12928725e+01,1
3.20170370e+01,6.87066993e+01,0
-1.00837064e+02,-4.28841436e+01,2
-9.73421527e+01,3.72145886e+01,1
-7.96071223e+01,-6.50786579e+01,2
-9.74361347e+01,5.10707897e+01,1
-7.00753722e+01,-7.04899787e+01,2
3.43875267e+01,6.81024929e+01,0
-6.91563681e+01,7.18632534e+01,1
-1.02129499e+02,-4.17624796e+01,2
-8.17049904e+01,-6.25870913e+01,2
-6.98886826e+01,5.77705243e+01,1
-7.94780978e+01,5.47884627e+01,1
-8.26254795e+01,7.03152492e+01,1
-4.79680424e-01,4.10429477e+01,0
-6.04154796e+01,-8.03254556e+01,2
-8.46013897e+01,-5.68551802e+01,2
-6.18007452e+01,-7.83847618e+01,2
3.15633928e+01,6.52096197e+01,0
-8.90792859e+01,5.50428915e+01,1
2.98726220e+01,6.51803755e+01,0
-9.03159749e+01,5.13127694e+01,1
-1.00614024e+02,-4.15914174e+01,2
7.04045949e+00,4.20971283e+01,0
-8.10070124e+01,6.57861829e+01,1
2.57873648e-01,3.98683883e+01,0
-9.94138185e+01,-4.37167654e+01,2
-8.57258995e+01,4.93403984e+01,1
-7.68662740e+01,7.31326772e+01,1
2.76305192e+01,6.67863447e+01,0
1.47622409e+01,5.20509782e+01,0
-7.39773483e+01,5.69672302e+01,1
-8.20918741e+01,-6.23344127e+01,2
-9.19381944e+01,-5.41020567e+01,2
-9.81444266e+01,-4.61749586e+01,2
-8.95880433e+01,-5.36909315e+01,2
-8.91291590e+01,-5.46053452e+01,2
-7.97430329e+01,-6.19337406e+01,2
-9.92126410e+01,-4.21578087e+01,2
-9.25763154e+01,-5.32693460e+01,2
-8.79474978e+01,-5.48263375e+01,2
-9.48667712e+01,5.21002392e+01,1
-8.85776684e+01,-5.30277663e+01,2
-7.27011377e+01,-6.81347434e+01,2
-6.44687147e+01,-7.71745045e+01,2
-8.60790997e+01,6.82169846e+01,1
-8.63040791e+01,5.99828175e+01,1
-1.01891053e+02,-4.15626134e+01,2
-9.22805958e+01,5.36589173e+01,1
-9.54869069e+01,4.95732657e+01,1
1.70881784e+01,5.13359673e+01,0
-7.25260828e+01,-6.73465415e+01,1
-8.81793520e+01,5.86738665e+01,1
2.95748460e+01,6.94429129e+01,0
-9.50237415e+01,-4.81546909e+01,2
-1.13202844e+02,4.01003150e+01,1
1.88460382e+01,5.29967069e+01,0
-8.98055041e+01,-5.41495226e+01,2
-9.40180091e+01,5.06111995e+01,1
-7.08824491e+01,-6.92754525e+01,2
-7.28726657e+01,-6.70389544e+01,2
1.23172581e+01,5.18536804e+01,0
-9.62972274e+01,-4.71909212e+01,2
3.31349880e+01,6.81050684e+01,0
-9.29128806e+01,5.43710769e+01,1
2.70195001e+00,4.13438759e+01,0
-9.34057033e+01,-4.78429560e+01,1
2.58892193e+01,6.55624607e+01,0
-1.63895021e+01,2.58243199e+01,0
-1.01621894e+02,3.62201349e+01,1
8.79093969e+00,5.05591986e+01,0
-9.21681877e+01,-4.82282381e+01,2
-7.89373684e+01,-6.35748693e+01,1
-9.24414212e+01,4.03840985e+01,1
-8.65234775e+01,5.32449768e+01,1
2.59418732e+01,6.55348122e+01,0
-8.91417503e+01,3.59907695e+01,1
-7.88839468e+01,5.54202366e+01,1
-9.57155262e+01,6.21145444e+01,1
-7.61380557e+01,5.97786196e+01,1
1.74056568e+01,5.57777595e+01,0
1.16569933e+01,5.08123430e+01,0
-9.52781699e+01,4.76051573e+01,1
-9.29440402e+01,5.50341111e+01,1
-9.26124338e+01,-4.83587989e+01,2
1.01775359e+01,4.90518833e+01,0
-8.00977619e+01,5.81585258e+01,1
-9.00856785e+01,6.14146012e+01,1
-1.11106277e+02,-3.36580351e+01,2
1.33707263e+01,5.32979691e+01,0
2.69562843e+01,6.27680158e+01,0
-1.17064828e+02,-2.65430345e+01,2
1.44644670e+01,5.20540863e+01,0
-8.53456993e+01,5.07512012e+01,1
1.41896056e+01,5.37133797e+01,0
-7.85911275e+01,-6.46677872e+01,2
1.38801528e+01,4.68648284e+01,0
-7.41750527e+01,-6.65790592e+01,2
-9.30173533e+01,-5.06076408e+01,2
-7.88718321e+01,7.22265536e+01,1
-6.13088099e+01,-7.99312378e+01,2
-8.16479135e+01,-6.26085845e+01,2
-9.62827422e+01,-4.37669971e+01,2
-7.81972122e+01,-6.40552608e+01,2
-7.81641156e+01,-6.55132540e+01,2
-2.18100390e+01,2.32002969e+01,0
-1.19714814e+02,-2.25456744e+01,2
-9.98669589e+01,5.20105621e+01,2
-9.86540006e+01,-4.31429440e+01,2
-1.06299301e+02,3.14430168e+01,2
-6.89331444e+01,6.67998095e+01,1
-8.98281941e+01,5.12887700e+01,1
-7.72926933e+01,5.97145063e+01,1
-9.62288420e+01,5.67504683e+01,1
-7.27275218e+01,6.81034382e+01,2
-8.47150345e+01,-5.73305130e+01,2
-7.22444434e+01,7.33793031e+01,1
2.51719165e+01,6.20865306e+01,0
9.16589163e+00,4.58190045e+01,0
-9.51861536e+01,-4.54435002e+01,2
-6.40331115e+01,-7.85289517e+01,2
2.49367192e+01,6.28935223e+01,0
-1.02788257e+02,-4.16661028e+01,2
-9.22719282e+01,4.28565443e+01,1
-7.54703340e+01,-6.42595444e+01,2
3.72808260e+01,7.09693821e+01,0
-9.11732286e+01,-5.40977694e+01,2
1.46109110e+01,5.52138866e+01,0
-8.60084460e+01,-5.62811898e+01,2
1.13984716e+01,5.32826927e+01,0
-7.96532051e+01,6.07228780e+01,1
-8.67984887e+01,5.38371830e+01,1
-7.24341216e+01,-7.21769705e+01,2
1.76440614e+01,5.67752982e+01,0
-8.38310890e+01,6.04935236e+01,1
-1.63181218e+01,2.45692936e+01,0
-6.58881885e+01,-7.42800901e+01,2
-7.36159144e+01,7.05561188e+01,1
-1.05688487e+02,-3.83714578e+01,2
-9.27371192e+01,4.70996047e+01,1
-8.10433830e+01,-6.05435534e+01,2
-1.02934178e+02,3.71195289e+01,1
3.21677806e+01,6.50857575e+01,0
-1.05195453e+02,3.38817929e+01,1
1.86003363e+00,3.84858895e+01,0
2.21826967e+01,5.97084121e+01,0
-9.81451057e+01,-4.29503693e+01,2
-6.33372562e+01,-7.96115570e+01,2
-8.87375325e+01,-5.30334199e+01,2
-6.40066645e+01,-7.65205028e+01,2
-9.21125489e+01,4.89167796e+01,1
-6.18117464e+01,-7.63131563e+01,2
8.15409707e-01,4.08924924e+01,0
-9.75919849e+01,5.08797257e+01,1
1.03085759e+01,4.56837161e+01,0
-7.94940380e+01,-6.08088818e+01,2
-8.07886864e+01,-6.00323786e+01,2
-7.03768066e+01,-7.05116279e+01,2
-6.66404611e+01,7.57124006e+01,1
3.49300835e+01,6.87741773e+01,0
2.44552333e+01,6.47858637e+01,0
-7.38985855e+01,7.14861065e+01,1
-6.56890990e+01,7.02717230e+01,1
3.50331253e+01,6.97029288e+01,2
-7.52349052e+01,5.67851876e+01,1
2.48934727e+01,6.03734531e+01,0
2.30564774e+01,5.76064140e+01,0
1.43068045e+01,5.06070942e+01,0
1.28370786e+01,5.30911372e+01,0
-7.84634226e+01,7.18819162e+01,1
-8.08283347e+01,-6.09058848e+01,2
-6.47872596e+01,-7.50182688e+01,2
-7.61462084e+01,7.26073455e+01,1
-9.01835284e+01,5.62148659e+01,1
-9.72300880e+01,-4.59354544e+01,2
-9.18880129e+01,5.29142853e+01,1
-9.10264300e+01,4.82153176e+01,1
-8.51668347e+01,-5.81229880e+01,2
2.18162316e+01,5.64385652e+01,0
-8.71867063e+01,-5.19329736e+01,2
2.71540510e+01,6.47879569e+01,0
-9.13109357e+01,-4.95258191e+01,0
-1.15515342e+02,-2.93900628e+01,2
1.33952364e+00,3.91155703e+01,0
-9.40661017e+01,-4.65885753e+01,2
-1.06126407e+02,-4.11193799e+01,2
-6.19153145e+01,-8.00836454e+01,0
-8.31078210e+01,7.39817673e+01,1
2.63353886e+01,6.53939811e+01,0
-9.70828066e+01,-4.42100691e+01,2
6.94873893e+00,4.03427958e+01,0
2.66827478e+01,6.30082546e+01,0
2.19138090e+01,5.98292675e+01,0
2.81380428e+00,3.83800563e+01,0
2.67379161e+01,6.55479200e+01,0
1.56891891e+01,5.69591559e+01,0
-7.49902659e+01,5.96708045e+01,1
-8.19733115e+01,5.55317707e+01,1
-9.10715245e+01,5.91442139e+01,1
-8.37421672e+01,4.96151181e+01,1
2.21391867e+01,5.73185440e+01,0
-7.94131945e+01,7.33099258e+01,1
-8.72112151e+01,4.58562333e+01,1
-8.36456044e+01,5.86373247e+01,1
1.58312803e+01,5.47770082e+01,0
-9.43000661e+01,-4.88928391e+01,1
-9.05358550e+01,-5.18878507e+01,2
-8.22417237e+01,5.92605383e+01,1
-9.61879087e+01,4.65813088e+01,1
-9.00095840e+01,-5.37728476e+01,2
-8.81987753e+01,7.03452231e+01,1
-7.83583161e+01,-6.16523289e+01,2
-9.51478803e+01,-4.90393786e+01,2
-7.16561779e+01,-7.06749503e+01,2
-9.17636951e+01,-4.97075194e+01,2
1.67686251e+00,3.46278461e+01,0
-6.04913803e+01,7.37959301e+01,1
2.02268254e+01,5.72073572e+01,0
-1.08068160e+02,-3.75825682e+01,2
-9.12633180e+01,4.74197043e+01,1
8.95957912e+00,4.94050849e+01,0
-8.29791988e+01,6.55458983e+01,1
-6.70821848e+01,-7.30747616e+01,2
2.96860906e+01,6.28167805e+01,0
1.17173150e+01,4.75389230e+01,0
-7.49379722e+01,-6.62195448e+01,2
1.67563693e+01,5.05751733e+01,0
-9.02965327e+01,5.00454311e+01,1
-8.52773961e+01,6.49861592e+01,1
-8.69963420e+01,5.46994826e+01,1
-8.72684152e+01,-5.40441978e+01,2
6.87772134e+00,4.57701929e+01,0
2.43054915e+01,6.46951805e+01,0
-7.42588200e+01,-6.76895194e+01,2
1.84391955e+01,5.43826135e+01,0
-9.08693870e+01,5.85098382e+01,1
3.67927987e+01,7.83846189e+01,0
-1.01768141e+02,-4.14903362e+01,2
-7.62361433e+01,6.39515040e+01,1
2.93803176e+01,6.65295895e+01,0
3.08001519e+01,6.45977405e+01,0
-8.17203952e+01,6.13442107e+01,1
-9.10289786e+01,4.75408132e+01,1
-8.22274691e+01,6.14213082e+01,1
1.28624624e+01,5.37317675e+01,0
-7.64919842e+01,7.16671419e+01,1
-8.98709978e+01,4.14276930e+01,1
-6.76119793e+01,7.16160093e+01,1
2.29500504e+01,6.09646280e+01,0
-7.19508533e+01,-6.94379523e+01,2
-9.52265096e+01,-4.48353667e+01,2
2.16131986e+01,5.85554539e+01,0
-7.67203985e+01,6.88896302e+01,1
5.40998066e+00,4.68200016e+01,0
-7.44247852e+01,5.67179503e+01,1
-7.62555484e+01,-6.65693862e+01,2
-8.09458113e+01,-6.40229302e+01,2
-9.69776919e+01,-4.56753487e+01,1
2.31806621e+01,5.54530288e+01,0
-8.05475388e+01,5.38659841e+01,0
-7.12625454e+01,-7.05438979e+01,2
-8.24348576e+01,6.43906523e+01,1
-9.44874346e+01,-4.90455436e+01,2
2.22026807e+01,5.76805348e+01,0
-9.82426841e+01,3.14671413e+01,1
-7.41190815e+01,6.33120397e+01,1
-8.39898772e+01,6.14510841e+01,1
2.06871389e+01,5.70038164e+01,0
-6.22289861e+01,-7.96873587e+01,1
-7.57180060e+01,6.00908576e+01,1
-7.99562852e+01,-6.21664886e+01,2
