# x_1,x_2,Class_label
-2.85866490e+01,1.99811429e+01,2
-1.72120340e+01,-2.46159581e+02,0
1.90173025e-01,-1.95048975e+02,0
5.28789810e+00,-1.68183158e+02,0
-2.77690391e+01,-3.63452062e+02,2
-3.08566876e+01,-2.30051051e+02,2
-7.79948222e+00,-2.24005454e+02,0
-2.73849906e+01,-3.11817463e+02,2
-2.19705559e+01,-3.35994764e+02,0
-2.90451246e+01,-3.85613383e+02,2
-2.64568146e+01,-1.31975058e+02,2
-2.70776471e+01,-3.00177226e+02,2
9.61939327e+00,4.08096135e+01,1
4.77435773e+00,3.55737364e+01,1
-5.18658468e+00,4.04087591e+01,1
-1.42346795e+00,5.07223926e+01,1
1.67042449e+01,-8.98229775e+01,0
-2.67103055e+01,-1.27591334e+02,2
8.49836883e+00,-1.26941976e+02,0
2.44180472e+00,7.12787838e+00,1
-1.33215599e+01,1.38229354e+02,1
7.30663642e+00,-1.24788107e+02,0
-4.35113004e+00,1.32429292e+02,1
5.75560916e+00,5.57607679e+01,1
-2.74442419e+01,-1.54628994e+02,2
-2.84958585e+00,9.10531474e+01,1
9.52059633e+00,3.73155044e+01,1
6.48733924e+00,-2.08352654e+02,0
-2.52255607e+01,-1.69794454e+02,2
1.84526943e+01,1.18564479e+01,1
-1.25535064e+01,1.26130830e+02,1
-6.14886532e+00,-1.94679515e+02,0
-2.82815076e+01,-1.20810294e+02,2
-2.59252834e+01,-1.76977599e+02,2
5.67213872e+00,-1.45715186e+02,0
1.35774866e+00,-1.73945166e+02,0
-2.46257320e+01,-4.05947091e+01,2
-7.71856258e+00,6.97276853e+01,1
-1.95084559e+01,-2.46998166e+02,0
1.97497141e+00,2.13538275e+01,1
-1.08351319e+01,-2.58135556e+02,0
-2.43554254e+01,-2.30305222e+02,2
-4.61209405e+00,9.60863079e+01,1
1.38828327e+00,2.14665667e+00,1
2.29787336e+01,-4.90434831e+01,0
-2.32354496e+01,-7.71670755e+01,2
-2.72153104e+01,-1.33000313e+02,2
-2.83132395e+01,-3.18937776e+02,1
-2.09493026e+01,-1.64788301e+02,1
2.81535663e+00,5.98112129e+01,1
-5.03082240e+00,1.34495766e+02,1
-2.81408803e+00,-1.72051134e+02,0
2.75169718e+00,-3.87558842e+00,1
-3.56838073e+00,6.68217957e+01,1
-2.39013040e+01,2.49787858e+02,1
-5.39643255e+00,7.85584277e+01,1
-4.01406388e+00,-2.08631331e+02,0
1.81976785e+01,5.80487197e+00,1
-2.63425318e+01,-1.74087177e+02,2
1.19638441e+01,-1.11409948e+02,0
-2.08254123e+01,-2.52065483e+02,0
3.80548102e+00,5.68084076e+01,1
-2.72229357e+01,-2.23901973e+02,2
-7.42918400e+00,1.34318795e+02,1
-3.36460248e+00,9.45579380e+01,1
-2.14919889e+01,-2.98597354e+01,2
5.02845392e+00,-1.27067960e+02,0
3.81955093e+00,-1.88252346e+01,1
-3.08324380e+01,-3.94643355e+02,2
-1.74309251e+00,-2.07846356e+02,0
-2.63901198e+01,-1.09953009e+02,2
6.80571888e+00,-1.16724527e+02,0
1.19444257e+00,-9.66715888e+01,0
3.44633167e+00,-1.69268482e+02,0
1.20454430e+01,-1.17570797e+02,0
-1.94269585e+00,-1.81292694e+02,0
-1.04570782e+01,9.42547170e+01,1
-2.64577574e+01,-2.35323607e+02,2
3.30545277e+00,9.14395604e+01,1
7.08940677e+00,-1.71978393e+01,1
-2.59908154e+01,-9.91256413e+01,0
-1.07897591e+01,2.01171040e+02,1
-1.14622392e+01,-2.64639590e+02,0
-2.51659846e+00,1.23602794e+02,1
1.48952017e+01,-2.15333892e+01,1
-2.55505394e+01,-1.39795039e+02,2
-2.29404898e+01,-2.63163981e+01,2
9.35386198e+00,-1.27679469e+02,0
-2.38175235e+01,3.52960032e+01,2
-4.12780751e+00,8.09858249e+01,1
-2.78345713e+01,-9.18805562e+01,2
-2.55390880e+01,-2.08766250e+02,2
-4.83085411e+00,1.21634681e+02,1
-2.65249521e+01,-6.75492429e+01,2
-3.43651308e+00,9.37277886e+01,1
2.52006520e+01,-5.12162155e+01,0
6.55155735e+00,3.29790926e+01,1
6.53654426e+00,-1.48721756e+01,1
-2.39203530e+01,-2.67391823e+02,0
-2.82516339e+01,-2.62074297e+02,2
-2.52218076e+01,-1.96115567e+02,2
1.44831608e+01,-1.20806662e+02,0
-2.79973457e+00,1.03012768e+02,1
-5.30560145e-02,-2.06617468e+02,0
1.42266538e+01,-1.31402898e+02,0
8.25417168e+00,-1.13107195e+02,0
1.10613810e+01,-1.17679676e+02,0
-2.33162498e+01,-1.99069530e+02,2
-3.01669642e+01,-6.91386947e+01,2
-8.28715395e+00,1.77851582e+02,1
-5.78599505e+00,-2.53661292e+02,0
-1.58686883e+01,-2.39841728e+02,0
3.57604561e+00,4.62686712e+01,1
-3.20578668e+01,-4.61240458e+02,2
-3.11120431e+00,-2.31847737e+02,1
-2.39950749e+01,-1.04157543e+02,2
-9.53940119e+00,-1.57441013e+02,0
-2.60005835e+01,1.82661385e+01,2
1.02638991e+01,-1.05198211e+02,0
-2.90561981e+01,-2.57459407e+02,2
4.51794406e+00,2.10124705e+01,1
1.00416100e+00,7.24454549e+01,1
6.86592656e+00,5.05655706e+01,1
-2.78412898e+01,-3.63054554e+02,2
-2.40197683e+01,-6.20564228e+01,2
-1.72596870e+00,8.97478611e+01,1
7.01162703e+00,-1.87097238e+02,0
1.23797018e+00,1.04690853e+02,1
-1.35306260e+01,1.41402418e+02,1
5.33410161e+00,7.93126266e+01,1
-9.71043279e+00,7.95944617e+01,1
-5.94861036e+00,-2.27166878e+02,0
-2.42506976e+01,-2.32997758e+02,2
3.40953037e+00,3.84448116e+01,1
-1.34005810e+01,1.95651830e+02,2
1.68637117e+01,-1.14136331e+02,0
-1.20538092e+01,1.62633520e+02,1
-1.04794376e+00,-2.58903350e+02,0
2.46958248e+01,-2.97765787e+01,0
-4.86149876e-01,-2.06027586e+02,0
-7.34042357e+00,-2.10052276e+02,0
-2.85097933e+01,-2.76906707e+02,2
-8.25658080e+00,1.58887653e+02,1
5.41949767e+00,-1.14103729e+02,0
-1.99771187e+00,-1.52339521e+02,0
-1.60449399e+01,-2.11998129e+02,1
-2.82756033e+00,-1.83529461e+02,0
-9.21091329e+00,9.82325733e+01,1
-2.25896522e+00,1.06859519e+02,1
8.86566940e+00,-1.57217091e+02,0
-3.89992321e+00,-1.83348787e+02,0
-5.99858363e-01,-1.64553960e+02,0
4.33303475e+00,-1.79349710e+02,0
-9.76528936e+00,-1.91117757e+02,0
-2.92499252e+01,-1.67629132e+02,2
-2.63191121e+01,-2.29076141e+02,2
-2.47459530e+01,-2.17555816e+02,2
-2.81720592e+01,-3.34038072e+02,2
-8.91867277e-01,-1.80764210e+02,0
-2.73716761e+01,-2.08041043e+02,2
2.70386446e+00,-1.52997997e+02,0
-2.47678796e+01,-1.19951380e+02,2
3.68476747e+00,-1.76364350e+02,0
-2.99090288e+01,-5.36454143e+02,1
-2.71820516e+01,-4.42620659e+02,2
1.42693466e+01,-6.93322386e+01,0
7.16055230e+00,-8.28403314e+01,0
-1.03269664e+01,1.00311415e+02,1
-1.44231244e+01,2.05658920e+02,1
-6.91311852e+00,1.39575343e+02,1
-2.94761280e+01,-4.66301688e+02,2
-2.33059046e+01,-1.65573728e+02,2
-4.92584403e+00,1.47336045e+02,1
-6.67709243e+00,-2.04552599e+02,0
-3.44772113e+00,-1.87142673e+02,0
-5.78897987e-01,4.28263938e+01,1
-2.38011631e+01,-5.85677334e-01,2
-2.65606389e+01,-3.76946187e+02,2
1.68773717e+00,6.36397587e+01,1
5.92878333e+00,3.28132892e+01,0
-2.27637952e+01,2.12588889e+02,1
-5.33883355e+00,-2.07832008e+02,0
-7.07232601e+00,1.79419322e+02,1
-8.14363521e+00,1.06648639e+02,1
-5.66115650e-01,-2.42230046e+02,0
5.13791747e+00,-1.61834395e+02,0
-2.34799464e+01,-1.61198369e+02,2
-6.48863172e-01,6.04952462e+01,1
-2.29053888e-01,-1.55565404e+02,2
-2.09614080e+01,-2.87639314e+02,0
-1.68150290e+01,-2.48500033e+02,0
5.20153144e+00,1.67341360e+01,1
1.56390513e+01,-5.74239413e+01,1
-2.62287113e+01,-6.77876911e+01,2
-2.45854796e+01,-1.50905555e+02,2
1.35039496e+01,8.29530883e-01,1
1.99788956e+00,-6.57563740e+01,0
1.02798704e+01,-7.94026703e+00,1
5.29225990e+00,-1.59981313e+02,0
-2.83073977e+01,-3.29382277e+02,2
-2.39952671e+01,-1.44264915e+02,2
3.65124641e+00,7.42156538e+01,1
8.70924440e+00,-9.11116944e+01,0
-2.39349720e+01,2.53103407e+01,2
-2.58865006e+01,-2.43340888e+02,2
1.05503863e+00,-1.69686324e+02,0
2.07381124e+01,7.89726973e+00,1
8.00579591e+00,-1.73957937e+02,0
-2.59368035e+01,-2.12306466e+02,2
-2.77672386e+00,1.21423831e+02,1
-2.36614542e+01,-1.67431839e+02,2
3.88204063e+00,-1.10735526e+02,0
-1.95746629e+01,-2.84824634e+02,0
-2.78160432e+01,-1.22358736e+02,2
-2.19504196e+01,3.04208067e+00,2
1.07041100e+01,-1.07971072e+01,1
-2.98082481e-01,-1.69818416e+02,0
-2.42032049e+01,-8.29685828e+01,2
1.35922840e+01,-1.16836155e+02,0
-2.34289839e+01,-1.57823595e+02,2
-4.05748656e+00,1.36070654e+02,1
2.08008849e+00,6.08553114e+01,1
2.29403761e+01,-1.37676349e+02,1
-6.18883974e+00,-2.00053948e+02,0
-1.60953371e+01,-2.27578649e+02,0
-2.63661229e+01,-2.27119003e+02,2
-2.85107087e+01,-1.65146553e+02,2
6.79665245e-01,9.22555026e+01,1
1.42642873e+01,-7.01557456e+01,1
6.07146736e+00,6.06024835e+01,1
2.06767913e+01,-6.40621617e+01,1
1.07841087e+01,-1.19631555e+02,0
5.13992119e+00,1.19652720e+01,1
1.44868308e+01,-8.87128389e+01,0
-2.83596121e+01,-1.56043045e+02,2
-2.59787409e+01,-1.26319902e+02,2
7.96654558e+00,-1.54045767e+02,0
8.99788879e+00,-4.50331311e+01,1
-3.79125839e+00,-1.78776282e+02,0
-2.50510459e+01,-1.90837024e+02,2
1.00451058e+01,5.47894315e+01,1
1.52834838e+01,-3.02571032e+01,1
1.46924502e+01,-6.22384616e+01,1
2.20753654e+00,9.01329661e+01,1
-1.33920425e+01,1.35870027e+02,1
-1.37998699e+01,-2.38479127e+02,0
-2.58633178e+01,-1.08570960e+02,2
-2.40604355e+01,-3.85399379e+01,2
-2.78978686e+01,-1.36482495e+02,2
-7.75823873e+00,-2.46843091e+02,0
-2.57675725e+01,-2.57481022e+02,2
-2.77874875e+01,-3.61748267e+02,2
-2.48988955e+01,4.90838922e+01,2
-1.29809425e+01,1.53671134e+02,1
-2.46611909e+01,-6.11160617e+00,2
-1.95183558e+01,-2.91252020e+02,0
4.38775479e+00,1.75105533e+01,1
-1.45549462e+01,1.59407545e+02,1
1.68980338e+00,-1.74434065e+02,2
-1.14537525e+00,1.65858757e+01,0
8.95693063e+00,-2.24879719e+01,1
-2.82144134e+01,-3.72783795e+02,2
-2.63594009e+01,2.28357263e+02,1
7.70780821e+00,-1.80246545e+02,0
-2.40113828e+01,2.55999913e+01,2
1.09527767e+01,-1.46498729e+02,0
-2.72828309e+01,-3.42709293e+02,0
-2.57089447e+01,-1.47318433e+02,2
1.10257346e+00,-1.81057074e+02,0
-2.49874959e+01,-1.50349305e+02,2
-2.28470848e+01,6.58557243e+01,2
1.75938834e+01,-8.24209873e+01,1
-9.24001673e-01,8.09790086e+01,1
-2.58593455e+01,-1.34819606e+02,2
-9.56805137e+00,-2.31403496e+02,0
1.45809335e+01,-9.05309740e+01,0
-2.80104608e+01,-2.00676119e+02,2
2.55744559e+00,1.42648377e+01,1
-2.78367409e+01,-3.66549179e+02,2
-4.96948783e-01,-1.40754366e+02,0
1.54556562e+01,-7.10630953e+01,1
-2.95225964e+01,-3.80255729e+02,2
-2.40365178e+01,-1.25125059e+02,2
2.48705150e+00,3.40380436e+01,1
-2.73920184e+01,-3.46825385e+02,2
-4.23395619e+00,7.88626411e+01,1
-1.18403796e+01,-2.77948514e+02,0
-1.49004426e+01,-2.49144738e+02,0
5.44474563e+00,-1.67968828e+02,0
-1.14918311e+01,1.63244905e+02,1
-3.17290594e+01,-3.92345708e+02,2
-2.18318738e+01,8.91493545e+01,2
-2.70990153e+01,-1.04631744e+02,2
-2.51907031e+01,-4.48868241e+01,2
-1.68786649e+01,1.88975753e+02,1
9.12245939e+00,-1.51152369e+02,0
-1.79060014e+00,-1.82354979e+02,0
-2.33981948e+01,-5.15923812e+01,2
5.10719259e+00,-1.42432962e+02,0
-5.46804543e+00,1.25359184e+02,1
-2.56494402e+01,-9.81197494e+01,2
-2.66741568e+01,-2.49279138e+02,2
-2.72066440e+01,-6.61204151e+01,2
-2.37489490e+01,2.38102491e+01,2
5.46679625e+00,5.11061588e+01,1
-3.24888619e+01,-3.46686994e+02,0
-2.71057048e+01,-1.63791755e+02,2
-2.63897335e+01,-1.64330948e+02,2
4.58740106e-01,8.56472784e+01,1
-2.42308821e+01,-2.16848994e+02,2
-2.96192430e+01,-3.49376706e+02,2
-8.49032088e+00,1.11572315e+02,1
2.22438549e+01,-2.59085088e+01,0
-1.24879456e+01,-2.46564402e+02,0
-1.37707396e+01,-2.51705159e+02,0
1.73534927e+01,-5.39226925e+01,0
-1.48158131e+00,4.62550183e+01,1
8.06180583e-01,6.99179561e+01,1
-4.83321925e+00,1.00088725e+02,1
7.80119113e+00,6.43125535e+01,1
-2.55819804e+01,-2.55293527e+02,2
-2.37133591e+01,-4.06443617e+01,2
-6.78085596e+00,-2.62041183e+02,0
-2.37324175e+01,-9.77605768e+01,2
3.48801099e+00,7.18180110e+01,1
-2.81765628e+01,-2.26763571e+02,2
-2.89914235e+01,-2.34194394e+02,2
1.13931278e+00,-2.81260782e+02,0
7.98027567e+00,1.17204909e+01,1
-2.86096205e+01,-1.89894441e+02,2
-4.49683323e+00,1.02292654e+02,1
-1.29067009e+01,-2.46043503e+02,0
-2.66423129e+01,-1.98534787e+02,2
2.99954889e+00,4.08474268e+01,1
-2.14566252e+01,1.79868431e+02,2
2.09550108e+00,-1.92166369e+02,0
-2.64794401e+01,-1.50265661e+02,2
-2.72257091e+01,-3.04227133e+02,2
-3.74344417e+00,1.09817946e+02,1
-3.01188417e+01,-2.56810123e+02,0
8.10052681e+00,3.78481860e+01,1
-2.57723671e+01,-1.14364015e+02,2
4.93425433e+00,1.93316377e+01,1
2.18442887e+00,-1.93607291e+02,0
-2.90063650e+01,-3.77709901e+02,2
5.74844162e+00,-1.09703409e+02,0
1.99418567e+01,-5.30687696e+01,0
-2.65522139e+01,-5.51255624e+01,2
-6.99054513e+00,-1.95016485e+02,0
-9.63120628e+00,8.92690934e+01,1
-2.90475630e+01,-3.77857664e+02,1
-2.48533244e+01,1.21282764e+02,2
2.30488095e+00,1.11627573e+02,1
5.29833727e+00,7.48896624e+01,0
-8.28013995e+00,9.06387927e+01,1
-6.03545707e+00,-1.91688666e+02,0
-2.68620883e+01,-3.04633699e+02,2
1.91962277e+00,2.07267199e+01,1
-1.02933308e+01,1.29983088e+02,1
-9.02095144e+00,-2.57495406e+02,0
4.75588474e-01,-1.94900093e+02,0
-2.74888303e+01,-1.95172228e+02,2
7.75942139e+00,-4.19268487e+01,1
-2.29054635e+01,-1.03271908e+02,2
-9.60620664e+00,1.28149840e+02,1
-2.76075999e+01,-3.59811005e+02,2
-2.71145752e+01,-3.43498520e+02,2
-6.96639742e+00,1.06417505e+02,1
-9.67827277e+00,1.73200544e+02,1
-1.26842637e+00,1.20918602e+02,1
2.14932606e+00,1.33430550e+02,1
-2.78823384e+01,-2.48711764e+02,2
-2.15093381e+01,-1.46142699e+02,2
-2.18852396e+01,7.02074225e+01,2
-2.42600697e+00,8.63089970e+01,1
2.00661701e+01,-4.74244805e+01,1
8.68964975e+00,1.21561746e+01,1
6.00042961e+00,7.21677542e+01,1
7.02568632e+00,6.25071963e+01,1
-2.83780757e+01,-3.05298997e+02,2
-3.02759444e+01,-4.19095124e+02,2
-5.94470430e+00,-2.53958272e+02,1
2.05417821e+00,-1.23614931e+02,0
-2.29862483e+00,7.10553154e+01,1
8.60629131e-01,6.35933421e+01,1
-2.77767308e+01,-8.17077069e+01,2
1.12491113e+01,-8.76966571e+01,0
-5.08015502e+00,-1.86823465e+02,0
1.80300082e+00,-5.50055098e+00,1
2.35271119e+01,-8.05763048e+01,1
-2.64355760e+01,-2.34920776e+02,2
5.71331071e+00,5.79726958e+01,1
8.71703962e+00,-1.50013901e+02,0
-2.86139431e+00,5.24995921e+01,1
3.64626530e-01,7.36933428e+00,1
1.67750589e+01,-1.46501339e+02,0
-5.94327445e+00,1.46871099e+02,1
-1.75837814e+00,-2.39343613e+02,0
-2.72348693e+01,-1.97631500e+02,2
-3.03108305e+01,-2.69831515e+02,2
-3.53313088e-01,8.10646826e+01,1
-2.61828690e+01,-2.43199977e+02,2
-2.92267609e+01,-3.17527445e+02,2
6.82761313e+00,-2.27321021e+01,1
8.68485111e+00,-1.18008664e+02,0
-1.37163779e+00,-1.94006015e+02,0
1.82987323e+00,6.71740635e+01,1
5.10645139e-01,4.15582062e+01,1
-3.13422789e+01,-3.65221230e+02,0
1.10061541e+01,-2.23586342e+01,1
-2.78896798e+01,-2.51275704e+02,2
-2.62237849e+01,-2.39315789e+02,2
-2.65429147e+01,-2.27934319e+02,2
-6.85802330e+00,7.29515439e+01,1
-2.75423631e+01,-2.06337078e+02,0
-2.62689472e+01,-2.85221506e+02,2
-4.86716199e+00,-2.09490796e+02,1
-2.73670204e+01,-1.97921560e+02,2
-2.37606794e+01,7.31923548e+00,2
-1.13625374e+01,1.62299628e+02,1
-1.39354952e+01,-2.34272053e+02,0
1.31060639e+01,-1.35317298e+02,0
-2.22515325e+01,-8.50121261e+01,2
-1.50270787e+01,-2.44659044e+02,0
-2.51922860e+01,-3.22842547e+01,2
6.24210358e+00,-1.00986275e+02,0
-2.28656376e+01,-5.66910733e+01,2
-6.63214395e+00,9.68235110e+01,1
7.39112010e-01,1.66965757e+01,1
-2.68799559e+01,-2.90437263e+02,0
4.74136176e+00,-3.22042922e+01,1
1.60617798e+00,1.97816854e+01,1
-2.60024732e+01,-2.59154958e+02,2
-1.36623288e+01,1.61604910e+02,1
-6.37079115e+00,-2.31689678e+02,0
-2.32361077e+01,-3.55458576e+02,2
4.79052288e+00,1.01750105e+02,1
-1.03399113e+01,-1.91164178e+02,0
-2.44147120e+01,-2.92189455e+02,2
-2.14956847e+01,-3.35654536e+00,2
-2.39706004e+01,2.04447346e+02,1
-3.04497213e+01,-3.75380189e+02,2
-2.60550639e+01,-9.08488607e+01,2
-1.88382811e+01,-2.45222038e+02,0
7.24123827e+00,-7.30667751e-01,1
8.77641155e+00,-1.35609104e+02,0
-3.10932020e+01,-5.03255305e+02,2
8.25352381e+00,-1.31032563e+02,0
-4.88976198e+00,6.58947203e+01,1
-2.85211931e+01,-1.61079344e+02,2
-6.90876008e+00,-1.90821215e+02,0
-7.57223737e+00,-2.08057972e+02,0
-2.24902556e+01,-3.21996912e+01,2
-8.39357161e+00,-1.97634002e+02,0
2.30422360e+00,8.13361632e+01,1
-2.80827634e+01,-2.31307198e+02,2
-2.45070443e+01,-1.08442517e+02,2
-2.72411370e+01,-1.90764248e+02,2
-1.91259511e+00,-1.91913039e+02,0
-2.35979388e+01,9.60982307e+01,2
8.11522190e-01,6.40661816e+00,1
-3.64545304e+00,-1.86389380e+02,0
2.08322769e+01,-1.15761444e+02,0
-2.48607439e+01,-1.81452616e+02,2
5.55839935e+00,-1.29624147e+02,0
2.83759570e+00,4.32423070e+01,1
-1.18398967e+01,1.31269778e+02,1
3.43953385e+00,6.36085571e+01,1
4.57725276e+00,-1.78138339e+02,0
-2.97727610e+01,-1.94484590e+02,2
-2.50497754e+01,-1.42238719e+01,2
-2.68353781e+01,-1.58844579e+02,2
9.90093804e+00,-1.48065815e+02,0
7.66099677e-01,-1.64751707e+02,0
-2.13077963e+01,5.62275148e+01,2
7.01139376e+00,5.56054559e+00,1
1.72873965e+01,-1.02841759e+02,0
-1.63066517e+01,-3.04380282e+02,0
-1.10299455e+00,-1.68322787e+02,0
6.16819261e+00,3.72269741e+01,1
-8.02038361e-01,1.02546170e+02,1
-1.09769007e+01,-2.61797508e+02,0
-2.43591564e+01,-6.81020981e+01,2
-5.00487786e+00,-2.55050821e+02,0
-2.40433578e+01,4.84411214e+01,2
-2.29203564e+01,-1.22838806e+02,2
6.83162616e+00,-1.39768873e+02,0
1.55404563e-01,1.29861643e+02,1
-1.15319185e+01,1.03860392e+02,1
-2.93652935e+01,-1.82304070e+02,2
-3.00300528e+00,1.50113282e+02,1
-8.79413947e+00,-2.18916960e+02,0
5.93080780e+00,7.03705213e+01,1
-8.92690428e+00,-1.95391842e+02,0
7.68278065e+00,3.66112560e+01,1
-9.59123545e+00,-1.96530907e+02,0
-1.69456541e+00,-1.66825635e+02,0
-6.52253658e+00,1.46999366e+02,1
-2.66805844e+01,-1.19648931e+02,2
3.24861907e+00,-2.75075530e+01,1
-9.93597803e+00,1.48266460e+02,1
-9.81000879e+00,7.38074357e+01,1
-2.46112278e+01,-1.96043050e+01,2
-2.48131983e+01,-1.58476190e+02,2
-8.40087221e+00,9.12117872e+01,1
-6.67147678e-01,4.85113859e+01,1
-1.78054827e+01,-2.45098209e+02,0
-2.80617715e+01,-8.11852348e+01,2
9.92561478e+00,-9.80121452e+01,0
-2.85603952e+01,-2.58821345e+02,2
3.45962695e-01,8.54854755e+01,1
1.00288084e+00,-1.79233071e+02,0
1.18009842e+01,5.72284947e+00,1
1.81032017e+00,-1.90844748e+02,0
-2.93431105e+00,1.39469512e+02,1
-1.26568087e+01,-2.94583004e+02,0
-1.44822795e+01,-2.37215335e+02,0
-6.66701456e+00,-2.10465092e+02,0
7.45444409e+00,-1.92581746e+00,1
-1.67045279e+01,-2.25270190e+02,0
-1.71659819e+00,-1.15653591e+02,0
7.16026242e+00,-1.23793549e+02,0
-2.45263304e+01,4.02830698e+01,2
-2.76838635e+01,-5.09892467e+02,2
1.11802503e+01,-1.11117059e+02,0
4.94679367e+00,2.06359198e+01,1
1.43110991e+01,-1.03459519e+02,0
-2.29097672e+01,4.62266183e+01,2
-2.54731174e+01,-1.42275732e+02,2
-4.17754139e+00,9.91053898e+01,1
-2.63769311e+01,-1.85464754e+02,2
-1.39917795e+00,-2.00670456e+02,0
-8.62171643e+00,1.05490471e+02,1
-1.71752576e+01,-2.97590845e+02,0
2.20099970e+01,-6.60290978e+01,0
7.16327590e-01,-1.50422073e+02,0
-1.16014115e+01,8.04254700e+01,1
1.03333084e+00,-1.68015291e+02,0
2.30077982e+01,-4.19441666e+01,0
-2.69743008e+01,-4.04004536e+02,2
-3.13415824e+01,-4.22526159e+02,2
-2.17072131e+01,2.90764785e+02,2
-1.37773770e+01,1.02573821e+02,1
1.00159719e+01,-1.37590434e+02,0
-2.03837359e+00,7.17328621e+01,1
-8.43169761e+00,1.88870651e+02,1
-9.01219983e+00,1.33529787e+02,1
-2.62475229e+01,-1.70356095e+02,2
-6.33116260e+00,-1.85729050e+02,2
1.92362727e+00,3.89757485e+01,1
5.14416679e+00,2.03664110e+01,1
1.60076844e+01,-1.08666431e+02,0
-4.46404849e+00,1.47142014e+02,1
-2.82332471e+01,-2.10752591e+02,2
-2.28437259e+01,-2.98434895e+02,0
1.16562371e+01,-2.24798926e+01,1
1.08089404e+00,-1.84938498e+02,0
-2.73804090e+01,-3.01486063e+02,2
9.59536647e+00,2.14568253e+01,1
5.77582918e+00,-1.55360551e+02,1
-1.62935088e+00,1.00767661e+02,1
-2.42573097e+01,-8.12557606e+01,2
6.52232811e+00,-1.49656897e+02,0
-3.20254447e+00,1.24579278e+02,1
1.57080754e-01,-2.05230468e+02,0
7.46073534e+00,8.17158603e+00,1
-2.88611318e+01,-3.21006679e+02,2
-2.64018572e+01,-7.68034259e+01,2
3.43422508e+00,-1.85092895e+02,0
-2.95078087e+01,-2.00466406e+02,2
7.55104373e+00,-1.34013075e+02,0
1.08943318e+01,-1.12147549e+01,1
1.33788601e-01,8.09283527e+01,1
-2.65213895e+01,-1.10446187e+02,2
1.21661698e+01,-1.28825499e+02,0
-1.15868821e+01,1.48834601e+02,1
-2.42519784e+01,-1.72770825e+02,2
-3.62570461e+00,-2.05558017e+02,0
-2.33229967e+01,-6.53220752e+01,2
-7.43428282e+00,-2.32155230e+02,1
1.11574429e+01,-6.12516800e+01,1
-2.40393273e+01,-7.25935574e+01,2
-2.53231535e+01,-1.71623236e+02,2
-2.24429944e+01,-1.16264890e+02,2
7.50970793e+00,-1.61439721e+02,0
1.36403383e+00,-1.84190563e+02,0
-1.08085824e+00,9.14721838e+01,1
-4.87062657e+00,1.30475445e+02,1
4.83440021e+00,5.80535267e+01,1
7.80678280e+00,-3.17386368e+01,1
-2.79462208e+01,-3.81845383e+02,2
-1.77921717e+01,-2.76498866e+02,0
-2.62730180e+01,-1.54885416e+02,2
-2.63937216e+01,2.64864790e+02,1
-2.02458787e+01,-2.94533338e+02,0
-5.76512907e+00,9.58965603e+01,1
-1.83903415e+01,-2.74721104e+02,0
2.54242673e+01,-6.39766853e+01,1
-4.69265443e+00,-2.53358019e+02,0
-2.78731078e+01,-1.93777822e+02,2
-3.97609646e+00,-1.64135232e+02,0
-2.81093047e+01,-4.51570379e+02,2
2.66338230e+00,2.69829015e+01,1
1.04416686e+01,-6.77575410e+01,0
2.69543059e+00,6.65569796e+01,1
1.68879207e+01,-8.04556719e+01,1
-7.22910780e+00,1.00523102e+02,1
-2.68929838e+01,-1.70413448e+02,2
