# x_1,x_2,x_3,Class_label
1.56477170e+01,3.31199561e+00,2.33073028e+00,0
2.94082546e+01,5.57535058e+00,4.73861799e+01,0
1.94893693e+01,1.86161090e+00,2.34348200e+01,0
2.58132541e+01,1.15842412e+01,8.59160735e+00,0
7.36163167e+00,-1.42985246e+01,4.17236717e+01,1
2.18249575e+01,-9.34912281e+00,7.85558599e+01,1
1.65564560e+01,-1.07258919e+01,6.33944009e+01,1
9.50626853e+00,1.03153795e+01,-5.05882701e+01,0
1.15071049e+01,7.74703758e+00,-3.21738408e+01,0
2.44635504e+01,1.59330127e+01,-1.45420761e+01,0
7.56038483e+00,-1.40247243e+01,4.13872509e+01,1
5.78712441e+00,-4.72452142e+00,-3.69147689e+00,0
1.53208455e+01,1.26248412e+00,9.43178943e+00,0
-7.92689432e+00,-1.23960222e+01,-2.64203583e+01,0
7.63905118e+00,1.27512678e+01,-6.79328981e+01,0
-2.98460002e+01,-2.63043620e+01,-5.60045501e+01,1
1.49094649e+01,1.71886382e+00,5.93919757e+00,0
5.74709048e+01,2.14391631e+00,1.72218606e+02,1
1.77863053e+01,-1.01264833e+01,6.57952770e+01,1
3.13115690e+01,-5.91418051e+00,1.01942232e+02,1
2.80681243e+01,-7.81953611e+00,9.69393124e+01,1
7.11343947e+00,1.56431012e+01,-8.18480775e+01,0
5.74805299e+00,-1.03361814e+01,1.91304684e+01,0
1.91364724e+01,2.44199866e+01,-7.03205467e+01,0
9.65557108e+00,6.86288715e+00,-3.58631027e+01,0
2.24328144e+01,5.29012470e+00,2.10170650e+01,0
1.44306715e-01,-1.61109084e+01,2.06524113e+01,1
1.60435232e+01,-1.06424482e+01,6.10278478e+01,1
2.46041266e+01,2.01507570e+01,-3.12561105e+01,0
3.03532710e+00,-1.49145076e+01,2.71667859e+01,1
1.71337547e+01,-9.90509139e+00,6.23127447e+01,1
2.21165235e+01,-9.99252859e+00,8.23412131e+01,1
1.11324381e+01,1.11571354e+01,-4.76150993e+01,0
5.00044974e+00,-1.46472156e+01,3.38301060e+01,1
2.39748730e+01,-8.53921516e+00,8.37270200e+01,1
3.42134048e+01,-5.39547808e+00,1.11274047e+02,1
4.92195129e+00,8.25354119e+00,-6.02438520e+01,0
1.31427977e+01,-2.40008964e-01,6.98526933e+00,0
1.45844842e-01,-1.68793644e+01,2.38048231e+01,1
2.82659087e+01,-7.39373747e+00,9.59767301e+01,1
1.23646564e+01,-1.25536294e+01,5.43298655e+01,1
1.54792513e+01,-1.73726383e+01,8.63561308e+01,0
4.42260201e+01,-1.09663438e+00,1.33199794e+02,1
9.95215748e+00,-1.28425746e+01,4.59890949e+01,1
1.43846692e+01,8.00486056e-01,7.62763683e+00,0
1.72855747e+01,2.85523018e+00,1.06666629e+01,0
6.11367676e+00,-1.46888357e+01,3.83951984e+01,1
1.32070909e+01,3.14752797e+00,-6.63073481e+00,0
1.61939323e+01,-2.08957028e+00,2.66030087e+01,0
2.24510632e+01,1.49077019e+01,-1.82887712e+01,0
1.10852011e+01,-1.26556258e+01,4.96965729e+01,1
3.53561923e+01,-4.21380102e+00,1.10947209e+02,0
1.11880599e+01,-1.12530046e+01,4.43597844e+01,1
-2.88692772e-01,-1.60346770e+01,1.86309410e+01,1
-1.95298199e+01,-2.27692444e+01,-2.97534451e+01,1
2.23859147e+01,-8.15154386e+00,7.58670238e+01,1
1.49118169e+01,-1.18815994e+01,6.16337510e+01,1
2.08733428e+01,-9.60346226e+00,7.58405309e+01,1
1.58063396e+01,-1.07393373e+01,6.04882180e+01,1
8.27138850e+00,-1.81417522e+01,6.10506961e+01,0
9.81043829e+00,-1.33279340e+01,4.74168690e+01,1
7.05618111e+00,5.74139090e+00,-4.15328947e+01,0
1.22047604e+01,-1.31400744e+01,5.60997645e+01,1
2.06961786e+01,1.14926275e+01,-1.12339637e+01,0
1.67362251e+01,-1.13408916e+01,6.66221087e+01,1
4.53356568e+01,-1.53852799e+00,1.39389580e+02,1
7.73234461e+00,-5.39279107e+00,6.72380605e+00,0
-1.69283100e+01,-2.25642271e+01,-2.03228847e+01,1
1.36670306e+01,1.67736757e+01,-6.06054615e+01,0
1.59900491e+01,1.41027038e+01,-4.04989497e+01,0
2.12429965e+01,5.08754420e+00,1.71494612e+01,0
9.92735504e+00,-1.34895211e+01,4.85400179e+01,1
6.18849407e+01,4.23013822e+00,1.81102133e+02,1
1.67936778e+00,-1.55745138e+01,2.45161742e+01,1
1.47637624e+01,-9.66483287e+00,5.19730237e+01,0
-1.68385322e+01,-2.30867344e+01,-1.78291327e+01,1
-2.10469124e-01,-1.67198216e+01,2.17449767e+01,1
2.56734864e+01,-8.17859348e+00,8.89561162e+01,1
2.21215476e+01,1.60302262e+01,-2.41856242e+01,0
1.23163166e+01,8.72678260e+00,-3.29907512e+01,0
1.26978919e+00,-1.69274330e+01,2.84386271e+01,1
-4.23369091e+00,-1.25087778e+01,-1.13790422e+01,0
1.44150893e+01,1.29691350e+00,5.71517068e+00,1
2.90234963e+01,-6.43674122e+00,9.50491653e+01,1
4.94574666e+01,2.83839460e-02,1.49245731e+02,1
3.36121692e+01,-6.01310347e+00,1.11429334e+02,1
4.41092728e+01,-1.60419929e+00,1.34817068e+02,1
6.04687467e+00,4.36216297e+00,-3.98702688e+01,0
1.43369204e+01,1.78079285e+01,-6.21955478e+01,0
1.24957919e+01,-1.18298337e+01,5.18840649e+01,0
-6.25147602e+00,-1.80913927e+01,3.51261671e+00,1
1.92462676e+01,-9.61831990e+00,6.94781613e+01,1
6.12258695e-01,-1.61413351e+01,2.26243228e+01,1
1.28726800e+01,-2.18269497e+00,1.38729928e+01,0
2.70952645e+01,-7.64564383e+00,9.23867769e+01,1
2.85746410e+01,-5.63399844e+00,8.99904973e+01,1
-1.26253308e+01,-2.06217041e+01,-1.12894197e+01,1
2.25089147e+01,1.69961238e+01,-2.66111538e+01,0
1.32278134e+01,1.39157969e+01,-5.06381584e+01,0
1.58042692e+01,8.13219266e+00,-1.67868976e+01,0
2.79055130e+01,5.92683740e+00,4.00146937e+01,0
-1.94803499e+01,-2.24394017e+01,-3.09086490e+01,1
4.92555788e+01,2.23663364e-01,1.47649194e+02,1
3.03003865e+01,-6.98944104e+00,1.02352898e+02,1
2.33102229e+01,4.20618096e+00,2.89188709e+01,0
4.85412084e+00,-2.10670178e+01,5.95374608e+01,0
5.74171328e+01,3.61092842e+00,1.65999846e+02,1
3.87880751e+01,-3.32242559e+00,1.20845631e+02,1
8.59321508e+00,7.42406240e+00,-4.23546204e+01,0
1.35445921e+01,-9.47512795e+00,4.63833858e+01,0
5.59367336e+01,2.31467848e+00,1.65462998e+02,1
-4.87012682e+00,-1.82416979e+01,9.58117121e+00,1
-1.25331850e+01,-2.01675860e+01,-1.27849812e+01,1
3.17042437e+01,1.92713698e+01,3.73542903e-01,0
1.24894547e+01,-1.21482575e+01,5.31627909e+01,1
2.50409687e+01,-8.04304423e+00,8.59041391e+01,1
1.99062163e+01,1.23394541e+01,-1.78197141e+01,0
3.50405846e+01,-4.32722519e+00,1.10165685e+02,1
1.80311009e+00,1.09212087e+01,-8.34785023e+01,0
7.98240342e+00,-1.36820894e+01,4.16503804e+01,1
2.04888620e+01,-9.29432875e+00,7.30570109e+01,1
3.06911457e+01,-7.09963016e+00,1.04346652e+02,1
2.36647873e+01,-6.00945028e+00,7.21451130e+01,0
2.74141950e+01,-6.33344758e-01,6.49349026e+01,0
6.03577788e+01,4.31583687e+00,1.74722477e+02,1
8.57674375e+00,-7.70348680e-01,-8.86872973e+00,0
5.81972825e+00,-1.57308448e+01,4.15011445e+01,1
-2.03761765e+00,-1.77134222e+01,1.86001092e+01,1
1.43750755e+01,-1.12576041e+01,5.69599924e+01,1
1.47300685e+01,-1.13123019e+01,5.85853507e+01,1
1.02191801e+01,4.89099544e+00,-2.55644988e+01,0
3.36187680e+01,5.37815331e+00,6.48154145e+01,0
2.81977923e+01,-6.47372114e+00,9.19409441e+01,1
8.04083072e+00,5.37821139e+00,-3.61588053e+01,0
9.12150134e+00,-1.32885144e+01,4.45357554e+01,1
-8.65352504e+00,-6.75701561e+00,-5.23770315e+01,0
1.39792508e+01,1.65620940e+01,-5.85066179e+01,0
1.73776790e+01,-1.46729649e+01,8.27971013e+01,0
6.30415765e+00,-1.42161446e+01,3.72117893e+01,1
2.16408447e+01,1.23621516e+01,-1.10648564e+01,0
-1.54424433e+00,-1.70821950e+01,1.79633237e+01,0
1.99519544e+01,-9.53880483e+00,7.19384361e+01,0
-1.45895505e+01,-2.21082651e+01,-1.29570426e+01,1
1.39827389e+01,-2.23720355e+00,1.84783489e+01,0
1.13591060e+01,6.56960286e+00,-2.79372476e+01,0
1.16748359e+01,4.37969106e+00,-1.77245417e+01,0
1.45491097e+01,-1.24669181e+01,6.25984010e+01,1
3.09097606e+01,-5.46272248e+00,9.85075790e+01,1
1.03429804e+01,-1.37214806e+01,5.11305084e+01,1
6.63446778e+00,5.88542632e+00,-4.37874254e+01,0
1.21039917e+01,7.51665731e+00,-2.88742506e+01,0
2.21425955e+01,-8.98009121e+00,7.82988485e+01,1
2.03525198e+01,-6.42926421e+00,6.07881515e+01,0
-2.01339534e+01,-2.36021091e+01,-2.87283295e+01,1
1.98387455e+00,-1.62476156e+01,2.84741995e+01,1
1.26179988e+01,7.31169512e+00,-2.60059153e+01,0
1.70641441e+01,-1.06847846e+01,6.52302922e+01,1
-1.87366555e+00,-3.98535449e+00,-3.69603848e+01,0
3.03624947e+01,2.12178946e+01,-1.28930614e+01,0
8.23644470e+00,-1.30109929e+01,3.99055442e+01,1
1.75631495e+01,1.12283527e+01,-2.25201799e+01,0
1.26833786e+01,2.38147187e+01,-9.33172274e+01,0
4.80655692e+01,-1.11741509e+00,1.48442260e+02,1
2.05778481e+01,5.83591723e+00,1.14595432e+01,0
1.66960026e+01,1.25630733e+00,1.48857851e+01,0
1.40304154e+01,-1.14946417e+01,5.65698973e+01,1
1.26954489e+01,-1.20097100e+01,5.34087300e+01,1
2.15125744e+01,1.52642420e+01,-2.34534475e+01,0
5.45531757e+00,-1.49622170e+01,3.69155178e+01,1
2.67695975e+01,-7.48855670e+00,9.04579695e+01,1
2.16966934e+01,-8.37238123e+00,7.40503749e+01,1
1.61583513e+01,-1.03308484e+01,6.02053512e+01,1
1.61240641e+01,1.69969656e+01,-5.18200647e+01,0
1.27277996e+01,-1.18439220e+01,5.28576438e+01,1
3.68655238e+00,-1.44197392e+01,2.77118640e+01,0
2.84883948e+01,-6.98513991e+00,9.51820907e+01,1
2.96240884e+01,-6.22388461e+00,9.65486088e+01,1
6.66888468e+00,6.05541307e-01,-2.20337785e+01,0
1.43512196e+01,-1.22225906e+01,6.08168243e+01,1
1.92499408e+01,6.12718180e+00,5.02482188e+00,0
9.23949005e+00,1.26866331e+01,-6.13502098e+01,0
3.95525788e+01,-2.53640415e+00,1.20645402e+02,1
3.85257068e+01,-3.55539329e+00,1.20763735e+02,1
1.77836160e+01,3.42704434e+00,1.02915639e+01,0
3.60985438e+01,-4.79949963e+00,1.16275853e+02,1
1.20426732e+01,1.69801743e+01,-6.78634154e+01,0
3.27118196e+01,1.58148221e+01,1.85035188e+01,0
-2.30932228e+01,-2.40546525e+01,-3.85577546e+01,1
2.14637717e+01,9.49637347e+00,-3.03435230e-02,0
2.67829163e+01,6.52355093e+00,3.31398573e+01,0
1.00921844e+01,-1.43231490e+01,5.26038918e+01,1
-1.59861391e+01,-2.12639810e+01,-2.19271608e+01,1
-1.21053247e+01,-1.73425683e+01,-2.26625731e+01,0
-1.96264991e+00,-1.73890190e+01,1.75678340e+01,1
3.79778693e+01,-2.42911322e+00,1.13989635e+02,1
9.66395301e+00,-1.51279679e+00,-1.53690145e+00,0
6.86871712e+00,-1.44027000e+01,4.02043259e+01,1
5.34786807e+01,8.52673349e-01,1.61745330e+02,1
-5.69957288e+00,-1.92696126e+01,1.05154268e+01,1
1.37256972e+01,-1.07312452e+01,5.22413371e+01,1
-1.58074157e+00,-1.74424186e+01,1.92941305e+01,1
1.50840053e+01,8.68863468e+00,-2.19085592e+01,0
5.59611800e+01,1.71901690e+00,1.67998361e+02,1
2.08901993e+01,1.02596704e+01,-5.41985093e+00,0
1.83293110e+01,1.33025494e+01,-2.79881250e+01,0
9.61263829e+00,-3.73412616e-01,-6.40453186e+00,0
-3.63033975e+00,-1.78074948e+01,1.26976906e+01,1
1.94241523e+01,1.18990289e+01,-1.79194953e+01,0
2.40625121e+01,-8.23819609e+00,8.28405106e+01,1
4.72514543e+00,-1.46953289e+01,3.29402812e+01,1
1.67685622e+01,5.41890473e+00,-1.87096722e+00,0
1.44583482e+01,9.29201394e+00,-2.68489203e+01,0
1.31878966e+01,-7.51984977e+00,3.69696360e+01,0
1.15174060e+01,6.44425489e+00,-2.67991064e+01,0
1.86765848e+01,8.58606453e+00,-7.30617926e+00,0
1.57268126e+00,-1.48454638e+01,2.11100104e+01,1
-9.66124604e+00,-1.99030255e+01,-2.53063977e+00,1
2.25832832e+01,1.78825391e+01,-2.99468773e+01,0
1.88812335e+01,9.21153583e+00,-9.05919624e+00,0
3.13838012e+01,-6.08097717e+00,1.02910309e+02,1
-7.87015057e+00,-1.82084439e+01,-2.39817160e+00,1
2.59521716e+01,5.90058728e+00,3.24109688e+01,0
1.56336902e+01,2.46869303e+00,5.72814585e+00,0
-7.29328549e+00,-1.92061914e+01,3.96426080e+00,1
4.87089507e-01,-1.60409484e+01,2.17191727e+01,1
5.58717693e+00,-1.48610980e+01,3.70220408e+01,0
8.42691380e+00,-1.39982934e+01,4.46998282e+01,1
-8.99674967e-01,-6.96335451e+00,-2.09223430e+01,0
1.54943070e+01,2.13805567e+01,-7.22541803e+01,0
3.94516899e+01,-3.99343037e+00,1.26212721e+02,1
9.34902301e+00,-1.30891240e+01,4.46175653e+01,1
3.69413005e+01,-4.54775305e+00,1.18572060e+02,1
2.64701243e+01,-7.83930581e+00,9.07118349e+01,1
2.13883556e+01,9.62223724e+00,-8.43395870e-01,0
-4.22858110e+00,-1.74634225e+01,8.92725624e+00,1
6.40857271e+00,2.26052583e+00,-2.98375233e+01,0
-7.32375320e+00,-1.91579498e+01,3.64646472e+00,1
1.76261122e+01,-9.35903701e+00,6.20206775e+01,0
9.58916149e+00,-1.34822194e+01,4.71750357e+01,1
2.25147006e+01,1.10914962e+01,-2.41260870e+00,0
2.96213818e+00,-2.17146785e+01,5.47202436e+01,0
3.93102873e+01,-3.73566582e+00,1.24599123e+02,1
9.84720736e+00,5.87134078e+00,-3.10468271e+01,0
2.84111891e+01,-6.10058789e+00,9.12556263e+01,1
-8.10752274e+00,-1.93780942e+01,1.45373040e+00,1
1.61291665e+01,-1.36620850e+01,7.37294389e+01,0
1.50543720e+01,-1.12063830e+01,5.94319328e+01,1
1.65298850e+01,-1.12920428e+01,6.56075352e+01,1
3.40902731e+01,-4.04307103e+00,1.05250711e+02,1
2.91108153e+01,-6.46119594e+00,9.54940008e+01,1
1.47700250e+01,1.26773674e+01,-3.94793886e+01,0
-4.35162671e-01,-1.75572241e+01,2.42865863e+01,1
1.31827667e+01,2.52704205e+01,-9.73059687e+01,0
6.48435955e+00,-1.40780326e+01,3.73576911e+01,1
3.73877397e+00,-4.98916215e+00,-1.06942107e+01,0
3.67402427e+01,-3.61937866e+00,1.13977241e+02,1
-4.49198381e-02,-1.66267026e+01,2.20172522e+01,1
4.32960238e+01,-2.11704345e+00,1.33706378e+02,1
7.87249382e+00,-1.41118845e+01,4.29762287e+01,1
-9.10022360e+00,-1.96760271e+01,-1.24530702e+00,1
1.98423218e+01,8.03258754e-01,2.91614509e+01,0
3.25270913e+01,-6.07319017e+00,1.07391791e+02,1
1.87709219e+01,1.98929406e+01,-5.32282488e+01,0
8.00861399e+00,-1.50839041e+01,4.74933936e+01,0
1.42048033e+01,9.97230749e+00,-3.06352095e+01,0
3.46575052e+00,-1.95127290e+00,-2.42102541e+01,0
6.10537906e+01,3.84372709e+00,1.79403112e+02,1
4.62805158e+00,-1.43623991e+01,3.11938478e+01,1
2.06157849e+01,5.68786697e+00,1.22154782e+01,0
5.64460307e+00,-1.42031298e+01,3.45547794e+01,1
4.19159501e+01,-2.66494427e+00,1.30501569e+02,1
2.36220372e+01,4.07246978e+00,3.06972819e+01,0
-4.84361762e-01,-8.36826488e+00,-1.35305951e+01,0
3.90883786e+00,-1.52111549e+01,3.18297255e+01,1
8.63569747e+00,-3.63418591e+00,3.08959830e+00,0
3.66532304e+01,-3.95132903e+00,1.14992868e+02,1
1.28906557e+01,-1.17136715e+01,5.29672574e+01,1
2.08954797e+01,1.52441037e+01,-2.58070978e+01,0
1.33881551e+01,1.06237394e-01,6.53620750e+00,0
2.17905194e+01,2.45045115e+00,3.01081394e+01,0
1.55395716e+01,-4.74644837e+00,3.48980204e+01,0
1.02741348e+01,-1.35715632e+01,5.02449101e+01,1
1.29333252e+01,-2.84118569e+00,1.68085035e+01,0
-9.79455875e+00,-1.95072734e+01,-4.67727209e+00,1
1.48371966e+01,-1.74361757e+01,8.40816381e+01,0
-2.57159412e+00,-1.79228570e+01,1.73496338e+01,1
1.03639069e+01,6.97189742e-01,-7.82218720e+00,0
1.75095735e+01,-1.17526236e+01,7.13608361e+01,0
4.89756753e+01,-3.22252264e-01,1.48779397e+02,1
1.76080161e+01,8.38943209e+00,-1.07194813e+01,0
1.59457000e+01,-1.11350776e+01,6.26586762e+01,1
2.27172684e+01,3.74763625e+00,2.84555149e+01,0
3.16738453e+01,-6.15808618e+00,1.04371028e+02,1
1.11326642e+01,6.08784459e+00,-2.68586770e+01,0
2.07244162e+01,5.80989926e+00,1.21446769e+01,0
1.83299494e+00,-1.20345550e+01,1.06287621e+01,0
4.11218507e+01,-2.35201736e+00,1.26085467e+02,1
1.30622024e+01,1.54032151e+01,-5.73819743e+01,0
9.99635379e+00,-4.22421997e+00,1.08768742e+01,0
-9.89964737e-01,-2.22501295e+01,4.13108653e+01,0
2.85653395e+01,1.63432548e+01,-2.91304738e-02,0
3.20481789e+01,-5.94043901e+00,1.04957657e+02,1
2.87145789e+01,-7.46424882e+00,9.80366441e+01,1
1.50735735e+01,-1.09613306e+01,5.85044001e+01,1
1.04075066e+00,-1.62897121e+01,2.49233896e+01,1
8.59155936e+00,-1.31939247e+01,4.20564195e+01,1
2.91459551e+01,1.92044611e+01,-9.45186010e+00,0
3.17219791e+01,-4.82424737e+00,9.90998220e+01,1
5.27389056e+01,1.66220232e+00,1.55510413e+02,1
1.86422159e+01,-1.04036127e+01,7.03088229e+01,1
3.42683989e+01,-4.61950023e+00,1.08314010e+02,1
2.61952424e+01,-7.99510354e+00,9.02645768e+01,1
4.77413223e+01,1.00345900e+00,1.38478597e+02,1
4.15311717e+00,9.32706138e+00,-6.76743613e+01,0
3.75010896e+01,-4.37079968e+00,1.20057427e+02,1
3.45768728e+01,-4.74005877e+00,1.10025383e+02,1
3.23116361e+00,-1.60692890e+01,3.26679866e+01,1
-3.73693260e-01,-1.06970497e+01,-3.55881298e+00,0
4.07322959e+01,-3.35185245e+00,1.28641312e+02,1
1.90486265e+01,4.94873260e+00,9.05509567e+00,0
1.25583361e+01,-1.27849683e+01,5.60416410e+01,1
1.28259691e-02,-1.65579727e+01,2.19638098e+01,1
8.12632815e+00,-1.32791460e+01,4.05687543e+01,1
3.42432739e+01,-5.24309191e+00,1.10768036e+02,1
2.64967274e+01,1.37960192e+01,2.23392607e+00,0
1.03727295e+01,-8.79621089e+00,3.10820942e+01,0
1.91184789e+01,-1.00245011e+01,7.06367442e+01,1
3.01732984e+01,1.39043017e+00,6.75409361e+01,0
2.09894101e+01,9.60355697e+00,-2.34182860e+00,0
9.00508824e+00,-3.14383101e+00,2.54014945e+00,0
1.33268519e+00,-7.13900235e+00,-1.13904919e+01,0
-5.61122809e-01,-1.67897338e+01,2.06469478e+01,1
1.12934087e+01,1.86102956e+01,-7.74955982e+01,0
2.34442425e+01,1.41826738e+01,-1.13994688e+01,0
3.08020514e+01,8.79212611e+00,3.97178144e+01,0
