# x_1,x_2,x_3,Class_label
-8.16165666e+01,1.21020777e+01,-1.44997980e+02,0
1.06914664e+02,-8.86143386e+01,3.37471434e+00,0
5.98125320e+01,1.21998259e+02,1.02175417e+02,1
7.16860958e+01,-1.62644116e+00,-1.38836086e+02,0
-5.50715376e+01,-7.43563628e+01,-9.52509375e+01,1
-4.47107288e+01,-1.51537847e+01,-2.03190726e+02,0
5.99379019e+01,1.69197095e+02,1.60999901e+02,1
1.45940021e+01,1.36875818e+02,1.00727408e+02,1
3.96999166e+01,3.82369770e+01,8.68328530e+01,1
2.15747171e+02,-6.96989027e+01,4.90466686e+01,0
6.14781911e+01,4.10386744e+01,1.30680807e+02,1
-8.39397662e+00,-1.67573857e+02,8.29857641e+01,1
-1.33598277e+01,-2.97650714e+01,2.98879227e+01,1
-2.94707181e+01,6.64082231e+01,8.24505658e+01,1
1.03667585e+02,-7.23743672e+01,-9.44951100e+01,0
-1.82060640e+01,-1.24983632e+02,2.40302868e+00,1
8.55978164e+01,-4.05726829e+00,-3.35476085e+01,0
1.60477061e+02,-1.28522722e+02,1.50995740e+02,0
3.00775893e+01,5.49381860e+01,9.80827672e+01,1
-9.89664367e+01,-7.37067601e+00,3.41879356e+01,0
-1.89044128e+01,-1.04898244e+01,-3.18351116e+00,1
2.86030479e+01,-2.82577268e+01,-1.48976247e+02,0
-6.27895078e-04,-3.91208688e+01,6.75425474e+01,1
-1.91118860e+01,-4.47816407e+01,-7.34676362e+01,0
8.31889860e+01,7.66191625e+01,7.97967568e+01,1
4.99186787e+01,-7.86483665e+01,9.14798756e+01,1
1.14856781e+02,-2.35597069e+02,3.29723565e+01,1
1.18832251e+02,-7.92212188e+01,1.03059391e+02,1
-2.58779017e+01,-5.63893685e+01,6.49257603e+01,0
1.47273455e+02,-8.04055592e+01,8.26080861e+01,1
-8.30363691e+00,-1.74304119e+02,3.23497435e+01,1
7.78017698e+01,-9.62457726e+01,4.88942534e+01,1
2.87704112e+01,-1.47978722e+01,1.02155410e+02,1
2.16620825e+02,-7.93457460e+01,-1.08776250e+02,0
5.41964663e+01,1.14442979e+02,1.36743425e+02,1
4.46395133e+01,-5.09204470e+00,9.22403740e+01,0
1.89099520e+02,-1.03371422e+02,-2.91488697e+01,0
4.26569413e+01,1.57427896e+01,-1.37669806e+02,0
5.71512551e+01,5.36865501e+00,7.18719193e+01,1
1.35968449e+02,-8.90586412e+01,7.53920913e+01,0
1.16965989e+02,5.03274888e+01,1.41504668e+02,1
1.26707669e+02,-3.69408323e+01,8.09665433e+00,0
7.71590407e+01,-3.23299240e+01,4.26626587e+01,0
4.73723687e-01,-3.70234030e+00,-1.07462881e+01,0
2.29417882e+02,-4.46449957e+01,-2.08982070e+02,0
2.40998750e+01,-1.87696210e+01,9.00343640e+01,1
2.48513541e+02,-6.12170490e+01,1.85144799e+01,0
9.73906437e+01,-1.02569010e+02,9.24068446e+01,1
6.46692848e+01,6.28903583e+00,1.24936008e+02,1
3.05773550e+01,-3.29429166e+01,-1.10265215e+02,0
5.57409077e+01,5.91062334e+01,-2.28436534e+02,0
6.83367863e+01,9.32759820e+00,-1.31243077e+02,0
-1.22576156e+02,8.69033313e+01,-1.26212621e+02,0
1.18095721e+02,-1.09145738e+02,6.45230555e+01,1
-2.15613250e+01,-1.80962810e+01,6.92548351e+00,0
7.11593651e+01,7.46573248e-01,-2.53792253e+02,0
-5.67839507e+00,-3.60443378e+01,5.76774345e+01,1
-1.51749698e+01,-4.61372968e+01,5.79378141e+01,1
1.94535720e+01,-2.87450616e+01,-1.00430288e+02,0
-5.46846539e+01,-1.63724652e+01,6.63335200e+01,0
1.98745691e+02,-8.86140521e+01,-7.14953618e+01,0
1.21804139e+02,-6.92697839e+01,-3.31868237e+01,0
-8.23079159e+01,-2.73385419e+01,-1.13976158e+01,0
8.91376187e+01,-1.39957429e+02,3.14219380e+01,1
8.97503166e+01,-4.93808018e+01,5.39570717e+01,1
3.12609644e+01,1.33122557e+01,-1.44975195e+02,0
1.59998665e+01,6.11396556e+01,7.41181167e+01,1
7.09158492e+01,-4.07927372e+01,6.58094492e+01,1
4.52773301e+01,-6.14426632e+01,4.70371827e+01,1
6.63119473e+01,-2.82948798e+01,9.76520507e+01,0
7.19123836e+01,-8.78247929e+01,4.65909089e+01,1
1.36167648e+02,-5.07606841e+01,9.64911148e+01,1
2.82946205e+00,-2.01465675e+02,1.20677454e+01,1
7.18480093e+01,-1.60199069e+01,-4.07565566e+01,0
-6.91520134e+01,5.06923787e+01,-7.03021152e+01,0
6.90367982e+01,-2.12513941e+02,5.05100005e+01,1
2.00753234e+02,-1.09169394e+02,8.29338505e+01,0
6.31639796e+01,-1.47538472e+00,1.10489988e+02,1
2.02154022e+02,-6.90369357e+01,7.95527848e+00,0
1.41562075e+01,-1.11476414e+01,2.36085073e+01,1
9.56686656e+01,-9.56404130e+00,8.65200368e+01,1
1.27749428e+02,-5.51283789e+01,5.96327193e+01,0
7.12947518e+01,-6.96900142e+01,9.08356576e+01,1
6.29838219e+01,-2.74789566e+01,-3.48399738e+01,0
9.28766324e+01,-1.00186983e+01,-7.51066676e+01,0
1.19776965e+02,-4.63188836e+01,-3.23391959e+00,0
-3.93771714e+00,-1.33634598e+01,6.93728770e+01,1
4.87007112e+01,-4.48274652e+00,1.28923689e+02,1
8.86439624e+01,7.66250958e+01,1.68932368e+02,1
5.30974491e+01,-1.86528931e+02,4.50823418e+01,1
5.37994389e+01,5.11213889e+00,6.36514909e+01,1
5.34849198e+01,-6.31192443e+01,-1.27366395e+02,0
7.29967506e+01,-5.13775500e+01,1.08278043e+02,1
5.35970639e+01,-1.29446347e+02,6.10827509e+00,1
8.02710479e+01,1.40913031e+02,1.47612952e+02,1
3.13661128e+01,6.35488305e+00,8.62521834e+01,1
6.78576477e+01,1.03134525e+02,1.36267867e+02,1
3.52459673e+01,-3.94068474e+01,-2.93980164e+01,0
2.37991032e+02,-1.13503597e+02,-3.03585138e+01,0
8.72901082e+01,-6.62831275e+01,6.17593390e+01,1
-1.97555834e+01,-8.30614752e+00,8.07991990e+01,1
-6.73057153e+01,1.35319248e+01,4.40480546e+00,0
2.26649854e+01,4.51695887e+01,1.11510049e+02,1
1.22354184e+01,6.13118908e+01,8.38402349e+01,1
-6.52297167e+01,1.55767555e+02,1.14283402e+02,1
5.16740954e+01,-1.51718767e+02,4.77085185e+01,1
4.83429823e+01,-2.74255329e+01,1.00815254e+02,1
2.89860966e+02,-9.05238916e+01,5.14689397e+01,0
6.30451776e+01,-2.28589741e+02,4.04987207e+01,1
6.18576446e+01,-4.29025085e+01,4.23093053e+01,0
1.77837478e+01,-1.01926130e+01,9.87465744e+00,0
5.90218058e+01,1.43986629e+01,4.25621510e+01,1
5.29080526e+01,-5.40738243e+01,1.22445782e+02,1
4.14934136e+01,-7.64418428e+01,2.82543563e+01,1
1.00622327e+02,-8.15980984e+00,1.92850613e+00,0
1.54223062e+02,-2.56488614e+01,-4.58231676e+01,0
1.25103966e+02,-9.96740295e+01,3.43689245e+01,0
-4.78878329e+01,-1.38566863e+01,-7.61362142e+01,0
9.31849899e+01,-5.05994085e+01,1.64214064e+01,0
-1.65866292e+01,-4.01068307e+00,7.90228373e+01,0
1.05319385e+02,-2.28085372e+02,2.19851694e+01,1
-1.02980385e+01,-3.75231347e+01,1.37837705e+01,0
1.16099383e+02,-1.26157794e+02,-1.83905154e+01,0
-7.05236410e+00,-1.09804473e+01,-4.85849961e+01,0
5.42877244e+01,-1.63028673e+02,2.23820825e+01,1
1.27008677e+02,-1.78462857e+02,5.84000388e+01,1
9.92862040e+01,-1.34447641e+02,7.05855376e+01,1
-4.03134020e+01,2.39663326e+02,1.51921169e+02,1
-4.83933418e+00,7.20582062e+00,-9.72331369e+01,0
6.23238391e+01,-2.11131234e+01,8.34260594e+01,1
4.12952726e+01,-1.79966017e+02,3.01285284e+01,1
4.71281142e+01,-2.20276340e+01,-2.33171405e+02,0
8.86496454e+00,-1.28818036e+02,7.19933587e+01,1
1.28914620e+02,-4.65527734e+01,-3.68494539e+01,0
-4.09649133e+01,-1.70275612e+01,-3.96755163e+01,0
-6.00720694e+01,-4.12071214e+01,3.38035199e+01,0
6.46727462e+01,2.37216609e+01,1.07286150e+02,1
1.69996740e+02,9.00047182e+01,1.38065681e+02,1
2.44879633e+02,-1.09896058e+02,-8.58711523e+01,0
4.71077310e+01,-1.36483981e+02,4.32768382e+01,1
-1.12719622e+02,-2.64419448e+01,-1.08862516e+02,0
-3.00254791e+01,2.86140209e+00,-5.73519541e+01,0
4.86171494e+01,1.51335388e+02,1.29923092e+02,1
4.60025488e+01,-7.84205552e+01,6.88948528e+01,0
1.72050830e+00,-1.87958430e+01,-1.25970891e+01,0
1.32699112e+02,-6.49554280e+01,7.88021680e+01,0
-2.94956054e+01,5.18842819e-01,3.69047468e+01,0
5.83427832e+01,-1.75331865e+02,7.55695095e+01,1
6.69957673e+01,-3.86337252e+00,-6.67610674e+01,0
-1.26539560e+02,5.51480024e+01,-8.33641039e+01,0
7.93675326e+01,-9.14412041e+01,7.41026059e+01,0
1.24489719e+02,-1.16549672e+02,-1.29906252e+02,0
-7.07563851e+01,-1.65212378e+01,-1.23751508e+02,0
2.88630693e+01,-5.31170788e+01,-6.72349610e+01,0
4.19500980e+01,-3.89351574e+01,-3.21286510e+01,0
2.79780418e+01,-2.38696353e+01,-7.07008214e+01,0
-1.03680000e+02,5.12424483e-01,-1.10245622e+02,1
7.79934419e+01,7.31647247e+00,-1.66171944e+02,0
4.79853833e+01,1.94780298e+00,4.45133524e+01,0
1.13382911e+02,9.59123168e+00,-1.02117597e+02,0
6.94235089e+01,6.29647678e+01,1.18070869e+02,1
-1.88684578e+01,-6.23232180e+01,-1.75059581e+02,0
5.57004663e+01,-2.55515050e+01,8.78760537e+01,1
-8.73372904e+01,3.06289329e+01,-1.26919563e+02,0
3.06348870e+01,-1.68224871e+02,1.77283986e+00,1
-1.88002544e+01,-3.41107319e+01,1.05881763e+01,0
5.80480661e+01,2.56007964e+01,7.67517668e+01,1
-6.66643103e+00,-1.15745874e+02,3.47178074e+01,0
2.15880293e+02,-4.11481910e+01,-1.43168761e+02,0
5.24218710e+01,-3.05378274e+01,5.12597641e+01,1
1.28615249e+01,-2.70936463e+00,-1.40640351e+02,0
1.07388616e+02,5.48590345e+00,5.76877710e+01,1
1.88046247e+02,-4.70907895e+01,-1.50022342e+02,0
6.43972382e+00,7.49338383e+01,8.18806113e+01,1
-8.37383461e+01,-1.43358689e+02,4.67640855e+01,1
3.42688461e+01,-1.28619795e+02,3.79356361e+01,1
-7.38911202e+01,-3.86568465e+01,9.87261839e+01,0
-9.67923889e+00,-6.85210088e-01,-5.23416809e+01,0
-1.11698814e+01,-6.47719901e+01,-4.02384750e+00,1
2.45527171e+02,-1.72190369e+02,-7.29351556e+01,0
-6.24658478e+01,-3.60481205e+01,1.78628776e+01,0
9.60969231e+01,-1.98624590e+01,-1.53365785e+02,0
7.73439678e+01,-1.17348085e+02,7.17985308e+01,1
3.46143736e+01,4.30535981e+01,-1.65897251e+01,0
1.41257300e+00,-7.75828975e+01,5.98169187e+01,1
6.81242140e+00,9.46639584e+01,1.36095235e+02,0
6.21542090e+01,-5.13366331e+01,-5.82765230e+01,0
-1.40899946e+02,7.32761447e+01,7.33434737e+01,0
6.26416579e+01,-2.95489986e+01,1.22981190e+02,1
7.28379799e+01,-2.36827228e+00,-5.06000477e+01,0
-7.32704336e+01,-5.90524843e+00,-6.82556265e+01,0
1.71243334e+02,-1.53433699e+02,4.28774054e+01,1
-1.07101964e+02,2.43157723e+01,-1.32651744e+02,0
2.09342385e+02,-1.17727162e+02,8.05638357e+01,0
2.53191997e+01,9.03521437e+01,1.25780539e+02,1
1.65364780e+02,-1.02976954e+02,-4.25314419e+01,0
6.90230082e+01,-1.25722790e+02,6.03219267e+01,1
8.77246410e+01,-3.05226769e+01,1.50511351e+02,1
2.88851130e+01,-3.28470534e+01,-3.53364189e+01,0
9.23025658e+01,-2.25390622e+02,5.84439783e+01,1
2.13321368e+02,-5.18819033e+01,7.74445653e+01,0
2.73321153e+02,-1.35235825e+02,1.25014025e+02,0
1.21697408e+01,-5.33575493e+01,5.13121254e+01,0
-1.71427037e+01,-1.61275730e+02,5.41755908e+01,1
7.45279977e+01,-1.40984901e+02,9.05638012e+00,1
1.01926280e+02,7.57336067e+01,1.58185969e+02,1
2.40937576e+01,2.80917601e+01,1.00365363e+02,1
1.10934979e+02,-2.26196776e+02,-4.47203931e+00,1
1.68648666e+02,-6.22507403e+01,-3.41616922e+01,0
1.34639103e+02,-5.23310003e+01,1.02869627e+02,0
1.43362430e+01,-1.05687293e+01,1.01848463e+02,1
5.78719593e+01,2.32314005e+01,3.38328335e+01,1
-1.20724870e+02,4.34701060e+01,-2.91661746e+01,0
-7.20569430e+00,-5.71280971e+01,3.38720643e+01,1
8.02333543e+01,-2.54170291e+01,-3.99788761e+01,0
-1.45896797e+02,3.85815777e+01,-9.60408239e+01,0
3.15800033e+02,-1.45086463e+02,-5.05119574e+01,0
-2.19255246e+01,-3.10240364e+01,-6.36434101e+01,0
5.36716393e+01,-1.23616511e+01,-1.79396964e+02,0
9.31735487e+01,-3.76379084e+01,5.29272501e+00,0
-3.18555910e+00,-4.52201532e+01,9.19896594e+01,0
-2.14889838e+01,-2.86359896e+01,-1.05406821e+02,0
2.03393153e+01,-1.69977005e+02,4.22189316e+01,1
-1.80572066e+01,7.04116784e+01,1.25421980e+02,1
-1.31863599e+00,-6.99272046e+01,-5.19255759e+01,0
3.74026569e+01,1.56994362e+01,1.02420059e+02,1
9.23363402e+01,-6.60072619e+01,7.29973836e+01,1
3.74790088e+01,4.10552731e+01,4.70013920e+01,1
-6.24979838e+01,3.26384247e+01,-8.56927523e+01,0
3.42357937e+01,-2.22853588e+02,3.35231685e+01,1
3.73263670e+01,1.28525405e+01,8.06409397e+01,1
2.45211297e+02,-1.14833462e+02,1.57986900e+01,0
1.33479019e+01,-4.92966799e+01,-1.31715538e+02,0
-1.28801485e+02,-3.64319708e+01,-1.07288626e+02,0
1.05619757e+02,-7.88888030e+01,8.03561475e+01,1
1.16839690e+02,-6.78663491e+01,9.25585114e+01,1
5.22413809e+01,-2.61568683e+01,-8.05715600e+00,0
6.73074156e+01,-4.92077916e+01,-8.85143575e+01,0
8.84816061e+01,-8.82909398e+01,-5.25118265e+00,0
-2.28361892e+01,3.71399823e+01,9.12139876e+01,1
2.54423023e+01,-5.82264032e+01,-8.74050156e+01,0
-7.80910763e+01,-9.92293268e+01,-1.53762704e+01,1
-2.46409267e+01,-8.83016310e+01,2.53804477e+01,1
8.20644971e+01,-9.34876445e+01,6.78311916e+01,1
-4.08508699e+01,-3.48862160e+01,5.62290417e+01,1
2.52061901e+01,7.01464961e+01,9.78547508e+01,1
1.13113148e+02,-3.12868613e+01,-8.12385137e+01,0
1.15211888e+02,-3.74420679e+01,-1.32040561e+02,0
9.66102615e+01,-4.39253995e+01,1.32431273e+02,1
-2.00086730e+01,-7.13533256e+01,-8.99201545e+00,1
6.09344577e+01,1.01086383e+01,8.42708932e+01,1
1.03333872e+02,3.06068162e+01,1.38359288e+02,1
5.85857419e+01,-3.08676095e+01,-1.37288300e+02,0
2.37114466e+02,-1.49415423e+02,7.47603335e+01,0
1.32329461e+02,-6.10204024e+01,1.08994098e+02,1
5.89222615e+01,-4.00832677e+01,2.68585518e+01,0
9.20099033e+01,-7.84872833e+01,-1.26557076e+02,0
1.77352064e+02,-1.03666024e+02,6.27289879e+01,1
1.01936534e+02,4.72421547e+01,8.07246609e+01,1
7.93089500e+01,1.95410626e+01,1.34603318e+02,1
1.58917675e+02,-9.64528808e+01,-9.62599247e+01,0
9.23991284e+01,-1.37454607e+02,5.58142486e+01,1
1.26742142e+02,-7.19955188e+01,2.33599108e+01,0
1.34652034e+02,-1.20336196e+02,8.57501443e+01,1
4.38546248e+01,-5.15042372e+01,-2.45560275e+01,0
8.98937560e+01,-9.87323436e+01,4.57557652e+01,1
2.83619660e+01,-5.37244247e+01,5.47759013e+01,0
1.33172294e+01,-8.44303433e+01,4.88730951e+01,1
-6.99555305e+01,6.59047655e+00,1.77116988e+00,0
-6.96717387e+01,-2.34532418e+01,3.97497778e+01,1
5.85527851e+01,-3.38769937e+01,9.74865300e+01,0
7.94862011e+01,-6.34548615e+01,-1.19556892e+02,0
9.13362227e+01,-1.11645321e+01,-2.02847895e+01,0
8.41335689e+01,-1.08069399e+02,5.20669432e+01,0
1.29983457e+02,-1.97391967e+02,3.18847312e+01,1
1.95945742e+02,-6.27572883e+01,-2.22264514e+01,0
9.64873132e+01,-6.38264086e+01,-1.78964413e+00,0
4.07845319e+01,-3.11941731e+01,6.19793793e+01,1
5.54025960e+01,1.21712938e+02,1.08198233e+02,1
1.33832370e+00,-7.33795324e+00,6.14978223e+01,1
-8.36264682e+01,1.31255018e+01,1.01587273e+01,0
2.81844335e+01,-1.98112481e+02,1.15182946e+01,1
1.39984732e+02,-4.74351554e+01,1.04720672e+02,1
1.28407154e+02,-4.58449883e+01,-1.78379394e+02,0
-2.08529218e+01,5.21355101e+00,-7.02832881e+01,0
7.10593050e+01,-9.59873219e+01,7.43319259e+01,1
6.58099473e+00,-6.57888301e+01,1.76691236e+02,0
-1.04805133e+02,-1.29934806e+01,1.51534877e+02,0
2.09101697e+01,1.18186998e+01,-1.25662833e+02,0
-3.17263301e+01,2.14721547e+01,-1.64370261e+02,0
2.39136775e+02,-8.04874073e+01,-6.79584746e+01,0
8.72795258e+01,5.73930771e+01,6.22871207e+01,1
1.56021046e+02,-2.84786291e+02,3.13560487e+01,1
1.13144254e+02,-1.74568879e+02,7.48680240e+01,1
-3.19711231e+01,-8.34395469e-01,-1.68764065e+02,0
5.94059865e+01,-1.16505498e+02,8.37789035e+01,1
1.29814685e+02,-2.43154230e+01,6.85767835e+01,1
5.35889288e+01,-1.09179652e+02,-5.68872951e+01,0
3.97082753e+01,-1.18999495e+02,6.45119208e+01,1
7.40014255e+01,-2.26094403e+00,1.47011952e+02,1
1.10908849e+02,-5.27730232e+01,-1.10433550e+02,0
-1.18152179e+02,-3.89133920e+01,8.66437800e+01,0
1.37437806e+02,-4.98457988e+01,1.08986411e+02,1
-5.39273044e+01,4.29297731e+01,-1.19699941e+02,0
-1.26729370e+02,8.47461718e+00,2.06028044e+01,0
8.28489767e+01,-3.20207389e+01,-2.03041769e+02,1
3.36332028e+01,-2.65906927e+01,-1.89138140e+02,0
-6.34909320e+01,-2.46598597e+01,6.09091496e+00,0
5.67761042e+01,6.26409208e+01,8.41943255e+01,1
1.37871366e+02,-8.64676883e+01,8.93283624e+01,0
-9.58574862e+01,5.31769201e+01,-1.24227180e+02,0
1.21876500e+02,-1.15603351e+01,-1.04707308e+02,0
4.83744168e+00,-5.60599336e+01,5.75883741e+01,1
6.94683026e+00,-1.37942960e+01,8.23421630e+01,1
3.54097856e+01,6.77010974e+01,7.44649141e+01,1
-1.53110934e+01,-1.72261336e+02,5.01981318e+00,1
6.35397155e+01,-5.04758714e+01,6.32009698e+01,1
-3.85374477e+01,-8.37601417e+00,3.90667863e+01,1
3.95481663e+01,-7.02194411e+00,5.98662251e+01,0
-8.57383432e+00,-3.92914747e+01,2.94983011e+01,0
-8.00283924e-01,-7.29088187e+00,-5.21706616e+01,0
8.32571168e+01,-3.37368546e+01,-1.05539239e+02,0
1.51947025e+02,-9.53654243e+01,1.30653692e+02,1
5.03368519e+01,-5.82850703e+01,4.44755880e+01,1
1.35741868e+02,-1.61864419e+02,5.13588396e+01,1
1.36079425e+02,-1.18425981e+02,4.15207654e+01,1
-2.75877746e+01,-3.11010671e+01,-5.72168068e+01,0
-2.02878827e+02,1.15922436e+01,6.99469471e+01,0
6.30685582e+01,-9.81299677e+01,8.69556898e+01,1
1.09036470e+02,-5.84169877e+01,-4.47733594e+01,0
-5.18359393e+01,-6.55154160e+01,-5.64339178e+01,1
4.29094958e+01,6.47337443e+00,1.00973211e+02,1
7.46533160e+01,-2.78601694e+01,1.08341478e+02,1
-6.79036864e+01,2.73243196e+01,-2.76760210e+01,0
1.40599167e+02,8.45866241e+00,1.22560255e+02,1
-3.47038378e+00,2.29682337e+01,-2.96424073e+01,1
5.07561742e+01,-4.99918651e+01,3.86944247e+01,1
7.33400228e+01,-2.19782336e+01,1.01077768e+02,1
1.12909929e+01,-1.00409969e+02,5.13337533e+01,1
2.14999913e+02,-6.79777293e+01,-1.61492202e+01,0
8.36786059e+01,-5.47478297e+01,5.92151401e+01,1
5.44161285e+01,-2.78775302e+01,-1.27381226e+02,0
1.85360958e+02,-8.13299327e+01,9.41083027e+01,0
-3.10285510e+00,4.74195836e+01,1.01158352e+02,1
1.07202637e+01,7.07063071e+01,7.54051607e+01,1
-3.42470717e+01,-4.59180889e+01,2.28262973e+01,1
-1.05899297e+02,-1.69317143e+01,-5.91930554e+01,0
7.88047443e+01,-1.85696548e+02,-4.24173313e+01,1
9.76164429e+01,-1.80532364e+02,1.03230977e+02,1
7.02467054e+01,9.57040533e-01,-7.75182704e+01,0
1.54714459e+02,-9.12309865e+01,2.50868346e+01,0
-6.65734438e+00,-9.24922367e+00,8.32892199e+01,1
2.15333937e+00,-4.78214232e+01,7.13946093e+01,0
1.08548829e+02,-4.68585623e+01,-2.22139308e+02,0
6.10076700e+01,-2.30832524e+01,-5.70709056e+01,0
-2.73012521e+01,-1.62904659e+01,1.00923666e+02,0
5.02807044e+01,-2.36656181e+02,7.57336174e+00,1
1.10302132e+02,1.67383554e+02,1.69139456e+02,1
1.04396227e+02,-8.59323634e+01,4.92672709e+01,0
1.49027144e+02,-6.71002300e+01,3.90468283e+01,0
2.15106259e+01,2.66861765e+00,1.40131072e+02,0
1.86927620e+02,-1.15283849e+02,2.96144374e+01,0
-7.00573780e+01,5.20480540e+01,1.12162407e+02,0
1.98639917e+01,-4.08778528e+01,4.60119508e+01,0
9.77976133e+01,-4.81776300e+01,1.83771790e+01,0
6.27960639e+01,5.70392415e+01,1.08219546e+02,1
1.20323443e+02,-2.93775029e+00,7.93116734e+01,1
1.10597915e+02,-8.02309593e+01,9.42823799e+01,1
-1.22479516e+01,-3.13104047e+01,1.02891264e+02,0
1.11801772e+02,-8.30564882e+01,9.96928362e+01,1
8.76280663e+01,1.91993567e+01,1.16404603e+02,1
6.37169225e+01,1.76358268e+01,8.38638584e+01,1
8.59058886e+01,-8.13330619e+01,-3.52671248e+01,0
9.21932959e+01,-2.82510085e+01,8.18665931e+01,0
1.11589510e+02,9.84770829e+01,1.10326579e+02,1
8.81427330e+01,-2.94789992e+01,-1.47889876e+02,0
2.36554753e+02,-1.48557072e+02,8.30325868e+01,0
2.24376576e+01,-6.96231346e+01,-9.78150652e+01,0
9.16570520e+01,-1.11411177e+02,4.89001915e+01,1
1.65056511e+02,-7.42244797e+01,6.95473491e+01,1
2.21445802e+02,-2.48179060e+01,-7.20958375e+01,1
7.10239564e+01,-1.61194580e+02,1.27022213e+01,1
9.57079834e+01,1.26279708e+02,1.28573528e+02,1
-3.97458234e+01,1.65519666e+02,6.62363210e+01,1
3.01623274e+01,6.22401706e+01,5.64931291e+01,1
-1.96850611e+02,2.76624778e+01,9.43315977e+01,0
-1.49475456e+02,1.53156865e+00,2.72236510e+01,0
-1.08749066e+02,-1.64820355e+01,-6.14990226e+01,0
4.73592913e+01,-7.81248952e+00,1.57900174e+02,1
2.85935969e+01,-2.29862337e+00,1.15996113e+02,1
-3.23992132e+01,8.72925345e+01,8.46113871e+01,1
-4.57108587e+01,1.63623892e+01,-1.88717676e+02,0
7.22697587e+01,-1.02132458e+02,9.44673230e+01,1
4.59379161e+01,-5.73680014e+01,7.92782902e+01,1
3.39883604e+01,-5.98150478e+01,3.81039466e+01,1
8.97036576e+01,-5.96349322e+01,-2.51113126e+01,0
